t_us, Position.x, Position.y, Height, Heading, Velocity.x, Velocity.y, OF_raw_x, OF_raw_y, Omega.z, u_x, u_y, u_yaw, m1, m2, m3, m4
2585763,0.000,0.000,0.061,0.000,0.000,-0.000,0.000,0.000,0.014,0.000,0.000,0.000,120,120,120,120
2593678,0.000,0.000,0.063,0.000,0.000,-0.000,0.000,0.000,0.015,0.000,0.000,0.000,120,120,120,120
2601590,0.000,0.000,0.065,0.000,-0.000,-0.000,0.000,0.000,0.016,0.000,0.000,0.000,120,120,120,120
2609509,0.000,0.000,0.067,0.000,-0.000,-0.000,0.000,0.000,0.016,0.000,0.000,0.000,120,120,120,120
2617427,0.000,0.000,0.065,0.000,-0.000,-0.000,0.000,0.000,0.014,0.000,0.000,0.000,120,120,120,120
2625340,0.000,0.000,0.063,0.000,-0.000,-0.000,0.000,0.000,0.010,0.000,0.000,0.000,120,120,120,120
2633257,0.000,0.000,0.059,0.000,-0.000,-0.000,0.000,0.000,0.005,0.000,0.000,0.000,120,120,120,120
2641169,0.000,0.000,0.057,0.000,-0.000,-0.000,0.000,0.000,-0.004,0.000,0.000,0.000,120,120,120,120
2649081,0.000,0.000,0.055,0.000,-0.000,-0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
2657001,0.000,0.000,0.053,0.000,-0.000,-0.000,0.000,0.000,-0.027,0.000,0.000,0.000,120,120,120,120
2664911,0.000,0.000,0.052,0.000,-0.000,-0.000,0.000,0.000,-0.038,0.000,0.000,0.000,120,120,120,120
2672833,0.000,0.000,0.052,0.000,0.000,-0.000,0.000,0.000,-0.046,0.000,0.000,0.000,120,120,120,120
2680746,0.000,0.000,0.051,0.000,0.000,-0.000,0.000,0.000,-0.050,0.000,0.000,0.000,120,120,120,120
2688661,0.000,0.000,0.051,0.000,0.000,-0.000,0.000,0.000,-0.052,0.000,0.000,0.000,120,120,120,120
2696576,0.000,0.000,0.051,0.000,0.001,-0.000,0.000,0.000,-0.051,0.000,0.000,0.000,120,120,120,120
2704490,0.000,0.000,0.050,0.000,0.001,-0.000,0.000,0.000,-0.049,0.000,0.000,0.000,120,120,120,120
2712407,0.000,0.000,0.050,0.000,0.001,-0.001,0.000,0.000,-0.047,0.000,0.000,0.000,120,120,120,120
2720322,0.000,0.000,0.050,0.000,0.001,-0.001,0.000,0.000,-0.045,0.000,0.000,0.000,120,120,120,120
2728237,0.000,0.000,0.053,0.000,0.001,-0.001,0.000,0.000,-0.044,0.000,0.000,0.000,120,120,120,120
2736150,0.000,0.000,0.052,0.000,0.001,-0.001,0.000,0.000,-0.043,0.000,0.000,0.000,120,120,120,120
2744065,0.000,0.000,0.052,0.000,0.001,-0.001,0.000,0.000,-0.039,0.000,0.000,0.000,120,120,120,120
2751975,0.000,0.000,0.051,0.000,0.001,-0.001,0.000,0.000,-0.038,0.000,0.000,0.000,120,120,120,120
2759897,0.000,0.000,0.048,0.000,0.001,-0.001,0.000,0.000,-0.036,0.000,0.000,0.000,120,120,120,120
2767810,0.000,0.000,0.045,0.000,0.001,-0.001,0.000,0.000,-0.035,0.000,0.000,0.000,120,120,120,120
2775719,0.000,0.000,0.047,0.000,0.001,-0.001,0.000,0.000,-0.036,0.000,0.000,0.000,120,120,120,120
2783640,0.000,0.000,0.048,0.000,0.001,-0.001,0.000,0.000,-0.039,0.000,0.000,0.000,120,120,120,120
2791553,0.000,0.000,0.048,0.000,0.001,-0.001,0.000,0.000,-0.045,0.000,0.000,0.000,120,120,120,120
2799463,0.000,0.000,0.049,0.000,0.001,-0.001,0.000,0.000,-0.052,0.000,0.000,0.000,120,120,120,120
2807383,0.000,0.000,0.046,0.000,0.002,-0.001,0.000,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
2815301,0.000,0.000,0.044,0.000,0.002,-0.001,0.000,0.000,-0.064,0.000,0.000,0.000,120,120,120,120
2823214,0.000,0.000,0.040,0.000,0.002,-0.001,0.000,0.000,-0.067,0.000,0.000,0.000,120,120,120,120
2831129,0.000,0.000,0.040,0.000,0.002,-0.001,0.000,0.000,-0.070,0.000,0.000,0.000,120,120,120,120
2839037,0.000,0.000,0.040,0.000,0.002,-0.001,0.000,0.000,-0.070,0.000,0.000,0.000,120,120,120,120
2846957,0.000,0.000,0.040,0.000,0.002,-0.001,0.000,0.000,-0.069,0.000,0.000,0.000,120,120,120,120
2854867,0.000,0.000,0.040,0.000,0.002,-0.001,0.000,0.000,-0.065,0.000,0.000,0.000,120,120,120,120
2862786,0.000,0.000,0.040,0.000,0.002,-0.001,0.000,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
2870701,0.000,0.000,0.040,0.000,0.002,-0.001,0.000,0.000,-0.053,0.000,0.000,0.000,120,120,120,120
2878617,0.000,0.000,0.040,0.000,0.002,-0.001,0.000,0.000,-0.046,0.000,0.000,0.000,120,120,120,120
2886522,0.000,0.000,0.040,0.000,0.002,-0.001,0.000,0.000,-0.037,0.000,0.000,0.000,120,120,120,120
2894444,0.000,0.000,0.040,0.000,0.002,-0.001,0.000,0.000,-0.027,0.000,0.000,0.000,120,120,120,120
2902359,0.000,0.000,0.040,0.000,0.002,-0.001,0.000,0.000,-0.018,0.000,0.000,0.000,120,120,120,120
2910276,0.000,0.000,0.040,0.000,0.002,-0.001,0.000,0.000,-0.009,0.000,0.000,0.000,120,120,120,120
2918189,0.000,0.000,0.043,0.000,0.001,-0.001,0.000,0.000,-0.002,0.000,0.000,0.000,120,120,120,120
2926103,0.000,0.000,0.045,0.000,0.001,-0.001,0.000,0.000,0.006,0.000,0.000,0.000,120,120,120,120
2934016,0.000,0.000,0.047,0.000,0.001,-0.001,0.000,0.000,0.011,0.000,0.000,0.000,120,120,120,120
2941929,0.000,0.000,0.045,0.000,0.001,-0.001,0.000,0.000,0.014,0.000,0.000,0.000,120,120,120,120
2949849,0.000,0.000,0.043,0.000,0.001,-0.001,0.000,0.000,0.018,0.000,0.000,0.000,120,120,120,120
2957764,0.000,0.000,0.042,0.000,0.001,-0.001,0.000,0.000,0.022,0.000,0.000,0.000,120,120,120,120
2965674,0.000,0.000,0.042,0.000,0.000,-0.001,0.000,0.000,0.025,0.000,0.000,0.000,120,120,120,120
2973590,0.000,0.000,0.041,0.000,0.000,-0.001,0.000,0.000,0.027,0.000,0.000,0.000,120,120,120,120
2981505,0.000,0.000,0.041,0.000,0.000,-0.001,0.000,0.000,0.027,0.000,0.000,0.000,120,120,120,120
2989425,0.000,0.000,0.041,0.000,0.000,-0.001,0.000,0.000,0.025,0.000,0.000,0.000,120,120,120,120
2997330,0.000,0.000,0.040,0.000,-0.000,-0.001,0.000,0.000,0.022,0.000,0.000,0.000,120,120,120,120
3005251,0.000,0.000,0.040,0.000,-0.000,-0.001,0.000,0.000,0.018,0.000,0.000,0.000,120,120,120,120
3013169,0.000,0.000,0.040,0.000,-0.000,-0.001,0.000,0.000,0.014,0.000,0.000,0.000,120,120,120,120
3021081,0.000,0.000,0.040,0.000,-0.000,-0.001,0.000,0.000,0.010,0.000,0.000,0.000,120,120,120,120
3028998,0.000,0.000,0.040,0.000,-0.000,-0.000,0.000,0.000,0.006,0.000,0.000,0.000,120,120,120,120
3036908,0.000,0.000,0.043,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,0.000,120,120,120,120
3044822,0.000,0.000,0.042,0.000,-0.000,-0.000,0.000,0.000,-0.009,0.000,0.000,0.000,120,120,120,120
3052737,0.000,0.000,0.045,0.000,-0.000,-0.000,0.000,0.000,-0.023,0.000,0.000,0.000,120,120,120,120
3060652,0.000,0.000,0.046,0.000,-0.000,-0.001,0.000,0.000,-0.038,0.000,0.000,0.000,120,120,120,120
3068564,0.000,0.000,0.047,0.000,-0.000,-0.001,0.000,0.000,-0.051,0.000,0.000,0.000,120,120,120,120
3076480,0.000,0.000,0.048,0.000,0.000,-0.001,0.000,0.000,-0.061,0.000,0.000,0.000,120,120,120,120
3084395,0.000,0.000,0.049,0.000,0.000,-0.001,0.000,0.000,-0.065,0.000,0.000,0.000,120,120,120,120
3092308,0.000,0.000,0.049,0.000,0.001,-0.001,0.000,0.000,-0.062,0.000,0.000,0.000,120,120,120,120
3100224,0.000,0.000,0.049,0.000,0.001,-0.001,0.000,0.000,-0.053,0.000,0.000,0.000,120,120,120,120
3108139,0.000,0.000,0.047,0.000,0.001,-0.002,0.000,0.000,-0.040,0.000,0.000,0.000,120,120,120,120
3116053,0.000,0.000,0.045,0.000,0.001,-0.002,0.000,0.000,-0.023,0.000,0.000,0.000,120,120,120,120
3123968,0.000,0.000,0.043,0.000,0.001,-0.002,0.000,0.000,-0.006,0.000,0.000,0.000,120,120,120,120
3131877,0.000,0.000,0.042,0.000,0.001,-0.002,0.000,0.000,0.009,0.000,0.000,0.000,120,120,120,120
3139791,0.000,0.000,0.042,0.000,0.001,-0.002,0.000,0.000,0.021,0.000,0.000,0.000,120,120,120,120
3147713,0.000,0.000,0.041,0.000,0.001,-0.002,0.000,0.000,0.029,0.000,0.000,0.000,120,120,120,120
3155626,0.000,0.000,0.041,0.000,0.001,-0.002,0.000,0.000,0.033,0.000,0.000,0.000,120,120,120,120
3163538,0.000,0.000,0.041,0.000,0.000,-0.002,0.000,0.000,0.031,0.000,0.000,0.000,120,120,120,120
3171454,0.000,0.000,0.040,0.000,0.000,-0.002,0.000,0.000,0.026,0.000,0.000,0.000,120,120,120,120
3179369,0.000,0.000,0.040,0.000,0.000,-0.001,0.000,0.000,0.016,0.000,0.000,0.000,120,120,120,120
3187270,0.000,0.000,0.040,0.000,0.000,-0.001,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
3195192,0.000,0.000,0.040,0.000,0.000,-0.001,0.000,0.000,-0.025,0.000,0.000,0.000,120,120,120,120
3203114,0.000,0.000,0.040,0.000,0.000,-0.001,0.000,0.000,-0.051,0.000,0.000,0.000,120,120,120,120
3211027,0.000,0.000,0.040,0.000,0.000,-0.001,0.000,0.000,-0.078,0.000,0.000,0.000,120,120,120,120
3218941,0.000,0.000,0.040,0.000,0.000,-0.001,0.000,0.000,-0.103,0.000,0.000,0.000,120,120,120,120
3226859,0.000,0.000,0.040,0.000,0.001,-0.001,0.000,0.000,-0.125,0.000,0.000,0.000,120,120,120,120
3234768,0.000,0.000,0.043,0.000,0.001,-0.001,0.000,0.000,-0.141,0.000,0.000,0.000,120,120,120,120
3242683,0.000,0.000,0.045,0.000,0.001,-0.001,0.000,0.000,-0.150,0.000,0.000,0.000,120,120,120,120
3250599,0.000,0.000,0.047,0.000,0.002,-0.001,0.000,0.000,-0.153,0.000,0.000,0.000,120,120,120,120
3258514,0.000,0.000,0.048,0.000,0.002,-0.001,0.000,0.000,-0.150,0.000,0.000,0.000,120,120,120,120
3266422,0.000,0.000,0.051,0.000,0.003,-0.001,0.000,0.000,-0.144,0.000,0.000,0.000,120,120,120,120
3274341,0.000,0.000,0.054,0.000,0.003,-0.001,0.000,0.000,-0.134,0.000,0.000,0.000,120,120,120,120
3282257,0.000,0.000,0.056,0.000,0.003,-0.001,0.000,0.000,-0.122,0.000,0.000,0.000,120,120,120,120
3290170,0.000,0.000,0.057,0.000,0.003,-0.002,0.000,0.000,-0.111,0.000,0.000,0.000,120,120,120,120
3298086,0.000,0.000,0.058,0.000,0.004,-0.002,0.000,0.000,-0.101,0.000,0.000,0.000,120,120,120,120
3305998,0.000,0.000,0.056,0.000,0.004,-0.002,0.000,0.000,-0.090,0.000,0.000,0.000,120,120,120,120
3313916,0.000,0.000,0.054,0.000,0.004,-0.003,0.000,0.000,-0.080,0.000,0.000,0.000,120,120,120,120
3321827,0.000,0.000,0.053,0.000,0.004,-0.003,0.000,0.000,-0.072,0.000,0.000,0.000,120,120,120,120
3329737,0.000,0.000,0.052,0.000,0.004,-0.003,0.000,0.000,-0.064,0.000,0.000,0.000,120,120,120,120
3337654,0.000,0.000,0.051,0.000,0.004,-0.003,0.000,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
3345572,0.000,0.000,0.051,0.000,0.004,-0.003,0.000,0.000,-0.044,0.000,0.000,0.000,120,120,120,120
3353485,0.000,0.000,0.054,0.000,0.003,-0.003,0.000,0.000,-0.029,0.000,0.000,0.000,120,120,120,120
3361391,0.000,0.000,0.053,0.000,0.003,-0.003,0.000,0.000,-0.011,0.000,0.000,0.000,120,120,120,120
3369314,0.000,0.000,0.052,0.000,0.003,-0.004,0.000,0.000,0.010,0.000,0.000,0.000,120,120,120,120
3377226,0.000,0.000,0.048,0.000,0.003,-0.004,0.000,0.000,0.033,0.000,0.000,0.000,120,120,120,120
3385139,0.000,0.000,0.043,0.000,0.002,-0.004,0.000,0.000,0.057,0.000,0.000,0.000,120,120,120,120
3393055,0.000,0.000,0.036,0.000,0.002,-0.004,0.000,0.000,0.081,0.000,0.000,0.000,120,120,120,120
3400968,0.000,0.000,0.037,0.000,0.001,-0.003,0.000,0.000,0.104,0.000,0.000,0.000,120,120,120,120
3408885,0.000,0.000,0.038,0.000,0.001,-0.003,0.000,0.000,0.124,0.000,0.000,0.000,120,120,120,120
3416797,0.000,0.000,0.039,0.000,0.000,-0.003,0.000,0.000,0.148,0.000,0.000,0.000,120,120,120,120
3424710,0.000,0.000,0.036,0.000,-0.000,-0.003,0.000,0.000,0.165,0.000,0.000,0.000,120,120,120,120
3432627,0.000,0.000,0.034,0.000,-0.001,-0.003,0.000,0.000,0.182,0.000,0.000,0.000,120,120,120,120
3440539,0.000,0.000,0.030,0.000,-0.001,-0.002,0.000,0.000,0.197,0.000,0.000,0.000,120,120,120,120
3448450,0.000,0.000,0.027,0.000,-0.002,-0.002,0.000,0.000,0.210,0.000,0.000,0.000,120,120,120,120
3456361,0.000,0.000,0.028,0.000,-0.002,-0.002,0.000,0.000,0.222,0.000,0.000,0.000,120,120,120,120
3464284,0.000,0.000,0.032,0.000,-0.003,-0.001,0.000,0.000,0.232,0.000,0.000,0.000,120,120,120,120
3472196,0.000,0.000,0.034,0.000,-0.003,-0.001,0.000,0.000,0.240,0.000,0.000,0.000,120,120,120,120
3480111,0.000,0.000,0.036,0.000,-0.003,-0.001,0.000,0.000,0.244,0.000,0.000,0.000,120,120,120,120
3488024,0.000,0.000,0.043,0.000,-0.004,-0.000,0.000,0.000,0.243,0.000,0.000,0.000,120,120,120,120
3495939,0.000,0.000,0.045,0.000,-0.004,0.000,0.000,0.000,0.242,0.000,0.000,0.000,120,120,120,120
3503845,0.000,0.000,0.047,0.000,-0.005,0.000,0.000,0.000,0.237,0.000,0.000,0.000,120,120,120,120
3511765,0.000,0.000,0.048,0.000,-0.005,0.001,0.000,0.000,0.227,0.000,0.000,0.000,120,120,120,120
3519673,0.000,0.000,0.048,0.000,-0.005,0.001,0.000,0.000,0.213,0.000,0.000,0.000,120,120,120,120
3527592,0.000,0.000,0.043,0.000,-0.006,0.001,0.000,0.000,0.194,0.000,0.000,0.000,120,120,120,120
3535498,0.000,0.000,0.039,0.000,-0.006,0.001,0.000,0.000,0.171,0.000,0.000,0.000,120,120,120,120
3543421,0.000,0.000,0.036,0.000,-0.006,0.001,0.000,0.000,0.147,0.000,0.000,0.000,120,120,120,120
3551336,0.000,0.000,0.034,0.000,-0.006,0.001,0.000,0.000,0.122,0.000,0.000,0.000,120,120,120,120
3559248,0.000,0.000,0.036,0.000,-0.006,0.002,0.000,0.000,0.097,0.000,0.000,0.000,120,120,120,120
3567161,0.000,0.000,0.037,0.000,-0.005,0.002,0.000,0.000,0.072,0.000,0.000,0.000,120,120,120,120
3575076,0.000,0.000,0.035,0.000,-0.005,0.001,0.000,0.000,0.049,0.000,0.000,0.000,120,120,120,120
3582991,0.000,0.000,0.034,0.000,-0.005,0.001,0.000,0.000,0.026,0.000,0.000,0.000,120,120,120,120
3590902,0.000,0.000,0.029,0.000,-0.004,0.001,0.000,0.000,0.005,0.000,0.000,0.000,120,120,120,120
3598818,0.000,0.000,0.033,0.000,-0.004,0.001,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3606732,0.000,0.000,0.035,0.000,-0.003,0.001,0.000,0.000,-0.037,0.000,0.000,0.000,120,120,120,120
3614644,0.000,0.000,0.036,0.000,-0.003,0.001,0.000,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
3622552,0.000,0.000,0.037,0.000,-0.002,0.001,0.000,0.000,-0.073,0.000,0.000,0.000,120,120,120,120
3630472,0.000,0.000,0.038,0.000,-0.002,0.001,0.000,0.000,-0.089,0.000,0.000,0.000,120,120,120,120
3638389,0.000,0.000,0.033,0.000,-0.001,0.001,0.000,0.000,-0.103,0.000,0.000,0.000,120,120,120,120
3646299,0.000,0.000,0.032,0.000,-0.001,0.000,0.000,0.000,-0.113,0.000,0.000,0.000,120,120,120,120
3654213,0.000,0.000,0.031,0.000,-0.000,0.000,0.000,0.000,-0.121,0.000,0.000,0.000,120,120,120,120
3662122,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.127,0.000,0.000,0.000,120,120,120,120
3670038,0.000,0.000,0.037,0.000,0.001,0.000,0.000,0.000,-0.130,0.000,0.000,0.000,120,120,120,120
3677954,0.000,0.000,0.044,0.000,0.001,-0.000,0.000,0.000,-0.130,0.000,0.000,0.000,120,120,120,120
3685870,0.000,0.000,0.052,0.000,0.001,-0.000,0.000,0.000,-0.128,0.000,0.000,0.000,120,120,120,120
3693784,0.000,0.000,0.051,0.000,0.002,-0.000,0.000,0.000,-0.124,0.000,0.000,0.000,120,120,120,120
3701700,0.000,0.000,0.051,0.000,0.002,-0.001,0.000,0.000,-0.118,0.000,0.000,0.000,120,120,120,120
3709613,0.000,0.000,0.051,0.000,0.002,-0.001,0.000,0.000,-0.110,0.000,0.000,0.000,120,120,120,120
3717526,0.000,0.000,0.047,0.000,0.003,-0.001,0.000,0.000,-0.100,0.000,0.000,0.000,120,120,120,120
3725439,0.000,0.000,0.042,0.000,0.003,-0.001,0.000,0.000,-0.089,0.000,0.000,0.000,120,120,120,120
3733353,0.000,0.000,0.042,0.000,0.003,-0.001,0.000,0.000,-0.076,0.000,0.000,0.000,120,120,120,120
3741266,0.000,0.000,0.041,0.000,0.003,-0.001,0.000,0.000,-0.063,0.000,0.000,0.000,120,120,120,120
3749180,0.000,0.000,0.038,0.000,0.003,-0.001,0.000,0.000,-0.048,0.000,0.000,0.000,120,120,120,120
3757095,0.000,0.000,0.038,0.000,0.003,-0.001,0.000,0.000,-0.034,0.000,0.000,0.000,120,120,120,120
3765005,0.000,0.000,0.039,0.000,0.003,-0.001,0.000,0.000,-0.021,0.000,0.000,0.000,120,120,120,120
3772919,0.000,0.000,0.039,0.000,0.002,-0.001,0.000,0.000,-0.009,0.000,0.000,0.000,120,120,120,120
3780825,0.000,0.000,0.036,0.000,0.002,-0.001,0.000,0.000,0.002,0.000,0.000,0.000,120,120,120,120
3788747,0.000,0.000,0.035,0.000,0.002,-0.001,0.000,0.000,0.011,0.000,0.000,0.000,120,120,120,120
3796662,0.000,0.000,0.033,0.000,0.002,-0.000,0.000,0.000,0.020,0.000,0.000,0.000,120,120,120,120
3804570,0.000,0.000,0.032,0.000,0.001,-0.000,0.000,0.000,0.028,0.000,0.000,0.000,120,120,120,120
3812493,0.000,0.000,0.035,0.000,0.001,-0.000,0.000,0.000,0.035,0.000,0.000,0.000,120,120,120,120
3820402,0.000,0.000,0.036,0.000,0.001,-0.000,0.000,0.000,0.039,0.000,0.000,0.000,120,120,120,120
3828316,0.000,0.000,0.046,0.000,0.001,-0.000,0.000,0.000,0.042,0.000,0.000,0.000,120,120,120,120
3836230,0.000,0.000,0.047,0.000,0.000,-0.000,0.000,0.000,0.042,0.000,0.000,0.000,120,120,120,120
3844144,0.000,0.000,0.045,0.000,0.000,0.000,0.000,0.000,0.041,0.000,0.000,0.000,120,120,120,120
3852056,0.000,0.000,0.044,0.000,0.000,0.000,0.000,0.000,0.039,0.000,0.000,0.000,120,120,120,120
3859971,0.000,0.000,0.043,0.000,-0.000,0.000,0.000,0.000,0.037,0.000,0.000,0.000,120,120,120,120
3867885,0.000,0.000,0.039,0.000,-0.000,0.000,0.000,0.000,0.035,0.000,0.000,0.000,120,120,120,120
3875799,0.000,0.000,0.036,0.000,-0.000,0.000,0.000,0.000,0.033,0.000,0.000,0.000,120,120,120,120
3883707,0.000,0.000,0.034,0.000,-0.001,0.000,0.000,0.000,0.031,0.000,0.000,0.000,120,120,120,120
3891628,0.000,0.000,0.036,0.000,-0.001,0.000,0.000,0.000,0.029,0.000,0.000,0.000,120,120,120,120
3899539,0.000,0.000,0.034,0.000,-0.001,0.000,0.000,0.000,0.027,0.000,0.000,0.000,120,120,120,120
3907454,0.000,0.000,0.027,0.000,-0.001,0.000,0.000,0.000,0.025,0.000,0.000,0.000,120,120,120,120
3915368,0.000,0.000,0.025,0.000,-0.001,0.000,0.000,0.000,0.023,0.000,0.000,0.000,120,120,120,120
3923280,0.000,0.000,0.026,0.000,-0.001,0.000,0.000,0.000,0.020,0.000,0.000,0.000,120,120,120,120
3931195,0.000,0.000,0.027,0.000,-0.001,0.000,0.000,0.000,0.018,0.000,0.000,0.000,120,120,120,120
3939110,0.000,0.000,0.028,0.000,-0.001,0.000,0.000,0.000,0.018,0.000,0.000,0.000,120,120,120,120
3947022,0.000,0.000,0.026,0.000,-0.001,-0.000,0.000,0.000,0.018,0.000,0.000,0.000,120,120,120,120
3954933,0.000,0.000,0.027,0.000,-0.001,-0.000,0.000,0.000,0.018,0.000,0.000,0.000,120,120,120,120
3962848,0.000,0.000,0.031,0.000,-0.001,-0.000,0.000,0.000,0.020,0.000,0.000,0.000,120,120,120,120
3970756,0.000,0.000,0.037,0.000,-0.001,-0.000,0.000,0.000,0.021,0.000,0.000,0.000,120,120,120,120
3978676,0.000,0.000,0.041,0.000,-0.001,-0.000,0.000,0.000,0.022,0.000,0.000,0.000,120,120,120,120
3986590,0.000,0.000,0.037,0.000,-0.001,-0.000,0.000,0.000,0.023,0.000,0.000,0.000,120,120,120,120
3994504,0.000,0.000,0.035,0.000,-0.001,-0.000,0.000,0.000,0.024,0.000,0.000,0.000,120,120,120,120
4002418,0.000,0.000,0.031,0.000,-0.001,-0.000,0.000,0.000,0.023,0.000,0.000,0.000,120,120,120,120
4010331,0.000,0.000,0.030,0.000,-0.001,-0.000,0.000,0.000,0.022,0.000,0.000,0.000,120,120,120,120
4018242,0.000,0.000,0.030,0.000,-0.001,-0.000,0.000,0.000,0.020,0.000,0.000,0.000,120,120,120,120
4026157,0.000,0.000,0.030,0.000,-0.001,-0.000,0.000,0.000,0.018,0.000,0.000,0.000,120,120,120,120
4034063,0.000,0.000,0.033,0.000,-0.001,-0.000,0.000,0.000,0.015,0.000,0.000,0.000,120,120,120,120
4041986,0.000,0.000,0.035,0.000,-0.001,-0.000,0.000,0.000,0.012,0.000,0.000,0.000,120,120,120,120
4049899,0.000,0.000,0.037,0.000,-0.001,-0.000,0.000,0.000,0.009,0.000,0.000,0.000,120,120,120,120
4057812,0.000,0.000,0.035,0.000,-0.000,-0.000,0.000,0.000,0.006,0.000,0.000,0.000,120,120,120,120
4065721,0.000,0.000,0.033,0.000,-0.000,-0.000,0.000,0.000,0.002,0.000,0.000,0.000,120,120,120,120
4073639,0.000,0.000,0.035,0.000,-0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
4081549,0.000,0.000,0.037,0.000,-0.000,-0.001,0.000,0.000,-0.006,0.000,0.000,0.000,120,120,120,120
4089465,0.000,0.000,0.038,0.000,-0.000,-0.001,0.000,0.000,-0.010,0.000,0.000,0.000,120,120,120,120
4097377,0.000,0.000,0.038,0.000,-0.000,-0.001,0.000,0.000,-0.014,0.000,0.000,0.000,120,120,120,120
4105293,0.000,0.000,0.042,0.000,-0.000,-0.001,0.000,0.000,-0.018,0.000,0.000,0.000,120,120,120,120
4113206,0.000,0.000,0.047,0.000,-0.000,-0.001,0.000,0.000,-0.021,0.000,0.000,0.000,120,120,120,120
4121119,0.000,0.000,0.048,0.000,0.000,-0.001,0.000,0.000,-0.024,0.000,0.000,0.000,120,120,120,120
4129032,0.000,0.000,0.046,0.000,0.000,-0.001,0.000,0.000,-0.027,0.000,0.000,0.000,120,120,120,120
4136946,0.000,0.000,0.038,0.000,0.000,-0.001,0.000,0.000,-0.029,0.000,0.000,0.000,120,120,120,120
4144852,0.000,0.000,0.033,0.000,0.000,-0.001,0.000,0.000,-0.030,0.000,0.000,0.000,120,120,120,120
4152772,0.000,0.000,0.026,0.000,0.000,-0.001,0.000,0.000,-0.030,0.000,0.000,0.000,120,120,120,120
4160685,0.000,0.000,0.021,0.000,0.000,-0.001,0.000,0.000,-0.029,0.000,0.000,0.000,120,120,120,120
4168598,0.000,0.000,0.024,0.000,0.000,-0.001,0.000,0.000,-0.028,0.000,0.000,0.000,120,120,120,120
4176511,0.000,0.000,0.026,0.000,0.000,-0.001,0.000,0.000,-0.026,0.000,0.000,0.000,120,120,120,120
