t_us, Height, Velocity.x, Velocity.y, OF_raw_x, OF_raw_y, Omega.x, Omega.y, Omega.z, Acc.x, Acc.y, Acc.z
79465219,1.600,0.024,0.019,0.000,0.000,-0.042,-0.051,-0.010,0.123,0.305,10.694
79473060,1.600,0.025,0.018,0.000,0.000,-0.059,-0.066,-0.009,0.111,0.297,10.556
79480911,1.600,0.025,0.018,0.000,0.000,-0.075,-0.078,-0.007,0.094,0.293,10.407
79496589,1.600,0.025,0.016,0.000,0.000,-0.096,-0.095,-0.005,0.079,0.293,10.103
79504429,1.600,0.025,0.016,0.000,0.000,-0.105,-0.100,-0.004,0.080,0.279,9.984
79512272,1.600,0.025,0.015,0.000,0.000,-0.113,-0.103,-0.003,0.059,0.290,9.864
79520115,1.600,0.025,0.015,0.000,0.000,-0.121,-0.105,-0.002,0.059,0.292,9.754
79535797,1.600,0.024,0.014,0.000,0.000,-0.135,-0.107,-0.000,0.027,0.302,9.587
79543639,1.600,0.024,0.013,0.000,0.000,-0.137,-0.106,0.000,0.030,0.294,9.479
79551481,1.600,0.024,0.013,0.000,0.000,-0.137,-0.103,0.001,0.023,0.294,9.449
79567172,1.600,0.023,0.012,0.000,0.000,-0.128,-0.089,0.001,0.025,0.305,9.427
79575008,1.600,0.023,0.011,0.000,0.000,-0.120,-0.080,0.001,0.017,0.298,9.399
79582850,1.600,0.022,0.011,0.000,0.000,-0.109,-0.070,0.001,0.018,0.298,9.446
79590693,1.600,0.022,0.011,0.000,0.000,-0.095,-0.057,0.001,0.014,0.313,9.516
79606380,1.600,0.021,0.010,0.000,0.000,-0.058,-0.028,-0.000,0.024,0.316,9.588
79614219,1.600,0.020,0.010,0.000,0.000,-0.035,-0.010,-0.001,0.011,0.322,9.649
79622066,1.600,0.020,0.009,0.000,0.000,-0.008,0.009,-0.003,0.034,0.315,9.654
79637743,1.600,0.019,0.008,0.000,0.000,0.053,0.053,-0.006,0.048,0.301,9.697
79645594,1.600,0.019,0.008,0.000,0.000,0.085,0.070,-0.007,0.034,0.306,9.652
79653427,1.600,0.019,0.008,0.464,0.000,0.117,0.088,-0.009,0.044,0.303,9.666
79661272,1.600,0.020,0.008,0.000,0.000,0.145,0.107,-0.011,0.023,0.308,9.683
79676964,1.600,0.021,0.007,0.000,0.000,0.182,0.131,-0.015,0.019,0.302,9.696
79684797,1.600,0.021,0.007,0.000,0.000,0.190,0.137,-0.016,0.019,0.300,9.722
79692641,1.600,0.021,0.006,0.000,0.000,0.188,0.141,-0.017,0.010,0.303,9.799
79700483,1.600,0.021,0.006,0.000,0.000,0.178,0.139,-0.018,0.037,0.310,9.850
79716167,1.600,0.021,0.006,0.000,0.000,0.139,0.127,-0.019,0.024,0.310,9.999
79724015,1.600,0.021,0.006,0.000,0.000,0.108,0.119,-0.018,0.052,0.308,10.162
79731853,1.597,0.021,0.005,0.000,0.000,0.071,0.109,-0.017,0.068,0.300,10.277
79747528,1.599,0.021,0.005,0.000,0.000,-0.016,0.085,-0.013,0.075,0.317,10.508
79755379,1.599,0.021,0.005,0.000,0.000,-0.064,0.072,-0.011,0.102,0.313,10.574
79763220,1.599,0.021,0.005,0.000,0.000,-0.110,0.062,-0.008,0.099,0.321,10.622
79771068,1.599,0.020,0.004,0.000,0.000,-0.154,0.053,-0.005,0.087,0.335,10.641
79786746,1.600,0.020,0.004,0.000,0.000,-0.228,0.043,0.001,0.072,0.353,10.535
79800371,1.600,0.019,0.005,0.000,0.464,-0.262,0.044,0.004,0.105,0.347,10.535
79802527,1.600,0.019,0.006,0.000,0.000,-0.287,0.044,0.007,0.090,0.371,10.225
79810270,1.600,0.019,0.008,0.000,0.464,-0.304,0.045,0.010,0.184,0.266,10.855
79825961,1.600,0.018,0.011,0.000,0.000,-0.322,0.043,0.015,0.098,0.346,10.009
79833796,1.600,0.017,0.012,0.000,0.000,-0.323,0.038,0.016,0.085,0.348,9.915
79841638,1.600,0.017,0.015,0.000,0.464,-0.318,0.031,0.017,0.064,0.340,9.797
79857322,1.600,0.016,0.019,0.000,0.000,-0.293,0.009,0.018,0.065,0.339,9.625
79865172,1.600,0.016,0.020,0.000,0.000,-0.274,-0.004,0.018,0.050,0.328,9.610
79873007,1.603,0.015,0.022,0.000,0.000,-0.250,-0.017,0.018,0.059,0.319,9.574
79880849,1.602,0.015,0.024,0.000,0.465,-0.219,-0.029,0.017,0.071,0.311,9.510
79896531,1.604,0.014,0.028,0.000,0.000,-0.141,-0.048,0.014,0.044,0.311,9.458
79904375,1.606,0.014,0.030,0.000,0.000,-0.099,-0.054,0.012,0.061,0.294,9.408
79912224,1.604,0.013,0.031,0.000,0.000,-0.055,-0.057,0.009,0.035,0.318,9.387
79920060,1.603,0.013,0.032,0.000,0.000,-0.012,-0.058,0.007,0.035,0.308,9.330
79935743,1.604,0.012,0.034,0.000,0.000,0.072,-0.053,0.001,-0.001,0.306,9.246
79943587,1.606,0.012,0.034,0.000,0.000,0.112,-0.049,-0.002,0.007,0.305,9.171
79951434,1.607,0.012,0.035,0.000,0.000,0.152,-0.042,-0.005,0.011,0.306,9.115
79967112,1.609,0.011,0.035,0.000,0.000,0.233,-0.024,-0.011,-0.001,0.297,8.976
79974961,1.609,0.010,0.036,0.000,0.000,0.272,-0.013,-0.014,-0.016,0.302,8.949
79982798,1.609,0.010,0.036,0.000,0.000,0.308,0.001,-0.017,-0.020,0.302,8.978
79990639,1.610,0.010,0.036,0.000,0.000,0.339,0.014,-0.020,-0.008,0.297,9.030
80006324,1.605,0.009,0.033,0.000,0.000,0.381,0.041,-0.025,-0.005,0.298,9.330
80014166,1.603,0.009,0.030,0.000,-0.465,0.392,0.054,-0.027,-0.003,0.321,9.494
80022010,1.602,0.009,0.027,0.000,-0.465,0.393,0.064,-0.029,0.021,0.305,9.673
80037693,1.601,0.008,0.020,0.000,-0.464,0.365,0.073,-0.031,0.035,0.331,10.097
80045534,1.601,0.008,0.016,0.000,0.000,0.335,0.072,-0.031,0.032,0.337,10.302
80053376,1.601,0.009,0.013,0.464,0.000,0.296,0.068,-0.030,0.071,0.320,10.505
80061215,1.600,0.009,0.010,0.000,0.000,0.247,0.061,-0.029,0.087,0.317,10.669
80076909,1.600,0.011,0.004,0.000,0.000,0.131,0.044,-0.025,0.104,0.317,10.919
80084742,1.600,0.011,0.002,0.000,0.000,0.066,0.033,-0.022,0.091,0.308,10.970
80092586,1.600,0.012,-0.000,0.000,0.000,-0.003,0.023,-0.018,0.086,0.295,10.992
80100426,1.600,0.012,-0.002,0.000,0.000,-0.071,0.014,-0.014,0.081,0.302,10.985
80116110,1.600,0.013,-0.005,0.000,0.000,-0.192,0.002,-0.006,0.090,0.299,10.789
80123960,1.600,0.013,-0.007,0.000,0.000,-0.244,0.002,-0.001,0.093,0.315,10.676
80131795,1.600,0.013,-0.008,0.000,0.000,-0.290,0.003,0.003,0.098,0.303,10.484
80147477,1.600,0.013,-0.008,0.000,0.000,-0.361,0.013,0.011,0.048,0.336,10.244
80155325,1.600,0.013,-0.006,0.000,0.464,-0.385,0.018,0.015,0.088,0.322,10.035
80163161,1.600,0.013,-0.005,0.000,0.000,-0.404,0.023,0.018,0.062,0.327,9.912
80171004,1.600,0.013,-0.003,0.000,0.464,-0.416,0.028,0.020,0.049,0.331,9.788
80186694,1.600,0.013,0.004,0.000,0.464,-0.425,0.040,0.024,0.022,0.334,9.608
80194529,1.600,0.013,0.009,0.000,0.464,-0.422,0.046,0.026,-0.007,0.329,9.562
80202373,1.600,0.012,0.014,0.000,0.464,-0.413,0.049,0.027,0.013,0.336,9.516
80210214,1.603,0.012,0.020,0.000,0.465,-0.398,0.053,0.028,0.036,0.333,9.495
80225898,1.604,0.012,0.031,0.000,0.000,-0.350,0.058,0.028,0.022,0.332,9.472
80233739,1.602,0.012,0.035,0.000,0.000,-0.317,0.061,0.027,0.012,0.335,9.499
80241583,1.602,0.011,0.039,0.000,0.000,-0.279,0.062,0.026,0.032,0.328,9.486
80257265,1.601,0.011,0.045,0.000,0.000,-0.191,0.062,0.023,0.042,0.304,9.467
80265108,1.604,0.011,0.047,0.000,0.000,-0.142,0.060,0.021,0.019,0.304,9.418
80272949,1.606,0.011,0.049,0.000,0.000,-0.090,0.058,0.018,0.017,0.291,9.370
80280791,1.607,0.010,0.051,0.000,0.000,-0.037,0.056,0.015,-0.002,0.301,9.303
80296482,1.608,0.010,0.054,0.000,0.000,0.071,0.053,0.008,-0.001,0.286,9.209
80304317,1.606,0.010,0.055,0.000,0.000,0.125,0.053,0.004,-0.009,0.285,9.164
80312160,1.604,0.009,0.056,0.000,0.000,0.177,0.051,0.000,-0.029,0.286,9.106
80320002,1.603,0.009,0.056,0.000,0.000,0.224,0.052,-0.004,-0.025,0.289,9.141
80335692,1.601,0.009,0.057,0.000,0.000,0.297,0.048,-0.011,-0.026,0.292,9.235
80343528,1.601,0.008,0.057,0.000,0.000,0.321,0.044,-0.014,-0.016,0.322,9.368
80351370,1.601,0.008,0.056,0.000,0.000,0.337,0.039,-0.016,0.003,0.313,9.472
80367058,1.600,0.008,0.055,0.000,-0.464,0.343,0.021,-0.020,0.016,0.300,9.760
80374893,1.600,0.007,0.053,0.000,0.000,0.336,0.012,-0.022,0.018,0.320,9.935
80382736,1.600,0.007,0.052,0.000,0.000,0.316,0.001,-0.023,0.032,0.290,10.142
80390580,1.600,0.007,0.050,0.000,0.000,0.285,-0.011,-0.023,0.025,0.305,10.361
80406264,1.600,0.007,0.047,0.000,0.000,0.199,-0.039,-0.021,0.063,0.316,10.585
80414105,1.600,0.006,0.046,0.000,0.000,0.153,-0.051,-0.019,0.086,0.308,10.637
80421949,1.600,0.006,0.044,0.000,0.000,0.107,-0.063,-0.017,0.075,0.306,10.603
80437631,1.600,0.006,0.042,0.000,0.000,0.016,-0.081,-0.011,0.081,0.331,10.520
80445473,1.600,0.006,0.040,0.000,0.000,-0.023,-0.086,-0.008,0.060,0.317,10.425
80453317,1.600,0.005,0.039,0.000,0.000,-0.056,-0.090,-0.006,0.053,0.320,10.285
80461165,1.600,0.005,0.038,0.000,0.000,-0.084,-0.090,-0.003,0.049,0.336,10.181
80476843,1.600,0.005,0.035,0.000,0.000,-0.123,-0.085,0.001,0.015,0.323,9.943
80484682,1.600,0.005,0.034,0.000,0.000,-0.137,-0.078,0.004,0.017,0.328,9.903
80492525,1.600,0.005,0.033,0.000,0.000,-0.146,-0.069,0.005,0.034,0.320,9.837
80500366,1.600,0.004,0.032,0.000,0.000,-0.151,-0.058,0.007,0.016,0.339,9.816
80516052,1.600,0.004,0.030,0.000,0.000,-0.154,-0.028,0.010,0.032,0.319,9.879
80523895,1.600,0.004,0.029,0.000,0.000,-0.154,-0.010,0.010,0.047,0.322,9.922
80531735,1.600,0.004,0.028,0.000,0.000,-0.152,0.011,0.011,0.028,0.333,9.983
80547419,1.600,0.004,0.026,0.000,0.000,-0.143,0.053,0.012,0.048,0.341,10.060
80555267,1.600,0.003,0.025,0.000,0.000,-0.136,0.071,0.012,0.053,0.316,10.061
80563098,1.600,0.003,0.024,0.000,0.000,-0.128,0.087,0.012,0.054,0.328,10.073
80570945,1.600,0.003,0.023,0.000,0.000,-0.118,0.101,0.012,0.060,0.341,10.077
80586629,1.600,0.003,0.021,0.000,0.000,-0.094,0.117,0.012,0.038,0.320,9.901
80594471,1.600,0.004,0.021,0.464,0.000,-0.081,0.122,0.011,0.042,0.318,9.813
80602320,1.600,0.005,0.020,0.000,0.000,-0.064,0.125,0.010,0.023,0.335,9.658
80610153,1.600,0.006,0.019,0.000,0.000,-0.046,0.123,0.010,0.041,0.309,9.489
80625838,1.600,0.007,0.018,0.000,0.000,-0.008,0.119,0.008,0.029,0.308,9.296
80633683,1.600,0.008,0.017,0.000,0.000,0.009,0.116,0.007,0.015,0.310,9.240
80641523,1.600,0.008,0.016,0.000,0.000,0.029,0.112,0.006,0.024,0.296,9.132
80657212,1.600,0.009,0.015,0.000,0.000,0.058,0.100,0.004,-0.006,0.302,9.178
80665046,1.603,0.009,0.015,0.000,0.000,0.068,0.093,0.003,0.005,0.313,9.199
80672891,1.605,0.010,0.014,0.000,0.000,0.074,0.084,0.002,-0.006,0.297,9.280
80680733,1.604,0.010,0.014,0.000,0.000,0.074,0.075,0.001,-0.003,0.308,9.414
80696420,1.604,0.010,0.012,0.000,0.000,0.060,0.051,0.000,0.019,0.312,9.702
80704257,1.606,0.010,0.012,0.000,0.000,0.046,0.039,0.000,0.037,0.317,9.881
80712099,1.607,0.010,0.012,0.000,0.000,0.029,0.026,0.000,0.036,0.311,10.038
80727783,1.603,0.010,0.011,0.000,0.000,-0.024,0.000,0.002,0.072,0.311,10.399
80735622,1.602,0.010,0.010,0.000,0.000,-0.057,-0.013,0.004,0.067,0.325,10.568
80743469,1.602,0.010,0.010,0.000,0.000,-0.090,-0.026,0.005,0.101,0.315,10.651
80751307,1.601,0.010,0.009,0.000,0.000,-0.118,-0.039,0.007,0.093,0.319,10.622
80766993,1.601,0.010,0.009,0.000,0.000,-0.163,-0.060,0.011,0.104,0.317,10.605
80774834,1.600,0.010,0.008,0.000,0.000,-0.178,-0.067,0.013,0.096,0.315,10.500
80782682,1.600,0.010,0.008,0.000,0.000,-0.186,-0.073,0.014,0.084,0.310,10.367
80790516,1.600,0.009,0.008,0.000,0.000,-0.187,-0.077,0.015,0.073,0.310,10.248
80806201,1.600,0.009,0.007,0.000,0.000,-0.170,-0.081,0.017,0.047,0.304,9.980
80814042,1.600,0.009,0.007,0.000,0.000,-0.155,-0.080,0.017,0.032,0.306,9.809
80821890,1.600,0.009,0.007,0.000,0.000,-0.139,-0.079,0.017,0.006,0.288,9.688
80837566,1.600,0.008,0.006,0.000,0.000,-0.100,-0.075,0.017,-0.001,0.287,9.464
80845408,1.603,0.008,0.006,0.000,0.000,-0.081,-0.073,0.016,-0.007,0.292,9.407
80853250,1.602,0.008,0.006,0.000,0.000,-0.060,-0.068,0.015,-0.015,0.283,9.398
80861090,1.604,0.008,0.005,0.000,0.000,-0.041,-0.064,0.014,-0.009,0.306,9.386
80876773,1.602,0.007,0.005,0.000,0.000,-0.002,-0.047,0.012,-0.003,0.294,9.474
80884616,1.605,0.007,0.005,0.000,0.000,0.015,-0.039,0.010,-0.008,0.316,9.548
80892465,1.606,0.007,0.004,0.000,0.000,0.034,-0.030,0.009,0.019,0.306,9.593
80900301,1.607,0.007,0.004,0.000,0.000,0.053,-0.020,0.008,-0.003,0.305,9.644
80915990,1.606,0.006,0.004,0.000,0.000,0.092,-0.003,0.005,0.009,0.303,9.706
80923824,1.604,0.006,0.004,0.000,0.000,0.112,0.007,0.004,0.032,0.298,9.752
80931668,1.603,0.006,0.004,0.000,0.000,0.132,0.017,0.002,0.031,0.308,9.751
80947357,1.601,0.006,0.003,0.000,0.000,0.170,0.037,-0.001,0.037,0.301,9.756
80955193,1.601,0.006,0.003,0.000,0.000,0.186,0.047,-0.002,0.018,0.317,9.748
80963033,1.604,0.005,0.003,0.000,0.000,0.200,0.058,-0.004,0.030,0.308,9.724
80970877,1.606,0.005,0.003,0.000,0.000,0.212,0.071,-0.005,0.018,0.319,9.712
80986560,1.605,0.005,0.003,0.000,0.000,0.224,0.090,-0.007,0.036,0.292,9.675
80994401,1.603,0.005,0.003,0.000,0.000,0.221,0.099,-0.008,0.027,0.314,9.724
81002242,1.602,0.005,0.002,0.000,0.000,0.212,0.105,-0.008,0.046,0.302,9.763
81010081,1.602,0.006,0.002,0.464,0.000,0.198,0.108,-0.008,0.028,0.294,9.805
81025763,1.601,0.007,0.002,0.000,0.000,0.150,0.113,-0.006,0.049,0.310,10.027
81033608,1.601,0.008,0.002,0.000,0.000,0.118,0.112,-0.005,0.065,0.314,10.112
81041449,1.600,0.009,0.002,0.000,0.000,0.080,0.109,-0.003,0.058,0.311,10.222
81057133,1.600,0.010,0.002,0.000,0.000,-0.006,0.096,0.001,0.090,0.331,10.416
81064983,1.600,0.010,0.002,0.000,0.000,-0.055,0.087,0.004,0.100,0.319,10.490
81072817,1.600,0.010,0.002,0.000,0.000,-0.103,0.074,0.007,0.091,0.326,10.506
81080658,1.600,0.011,0.002,0.000,0.000,-0.146,0.061,0.010,0.126,0.324,10.475
81096350,1.600,0.011,0.001,0.000,0.000,-0.217,0.035,0.016,0.100,0.320,10.324
81104183,1.600,0.011,0.001,0.000,0.000,-0.246,0.024,0.019,0.086,0.324,10.271
81112028,1.600,0.011,0.001,0.000,0.000,-0.269,0.013,0.021,0.095,0.325,10.218
81127715,1.600,0.011,0.001,0.000,0.000,-0.296,-0.003,0.025,0.085,0.324,10.012
81135552,1.600,0.011,0.001,0.000,0.000,-0.300,-0.012,0.027,0.082,0.327,9.877
81143393,1.603,0.011,0.001,0.000,0.000,-0.299,-0.020,0.029,0.057,0.312,9.802
81151240,1.605,0.011,0.001,0.000,0.000,-0.292,-0.029,0.030,0.038,0.300,9.687
81166912,1.605,0.011,0.001,0.000,0.000,-0.261,-0.042,0.031,0.044,0.310,9.546
81174760,1.606,0.011,0.001,0.000,0.000,-0.241,-0.047,0.031,0.027,0.315,9.575
81182603,1.604,0.011,0.001,0.000,0.000,-0.219,-0.053,0.030,0.027,0.318,9.544
81190443,1.606,0.010,0.001,0.000,0.000,-0.195,-0.059,0.030,0.012,0.310,9.525
81206126,1.608,0.010,0.001,0.000,0.000,-0.143,-0.068,0.027,0.020,0.319,9.555
81213970,1.609,0.010,0.001,0.000,0.000,-0.115,-0.070,0.026,0.025,0.319,9.591
81221811,1.609,0.010,0.001,0.000,0.000,-0.088,-0.074,0.025,0.016,0.322,9.552
81237491,1.610,0.009,0.001,0.000,0.000,-0.034,-0.079,0.021,0.003,0.311,9.507
81245342,1.610,0.009,0.001,0.000,0.000,-0.006,-0.079,0.019,-0.015,0.310,9.498
81253176,1.607,0.009,0.001,0.000,0.000,0.023,-0.075,0.017,-0.011,0.292,9.468
81261019,1.605,0.009,0.001,0.000,0.000,0.051,-0.072,0.015,-0.017,0.305,9.430
81276702,1.605,0.008,0.001,0.000,0.000,0.108,-0.060,0.011,-0.035,0.305,9.346
81284551,1.607,0.008,0.001,0.000,0.000,0.135,-0.050,0.009,-0.002,0.313,9.352
81292385,1.608,0.008,0.000,0.000,0.000,0.161,-0.039,0.007,-0.013,0.301,9.359
81300231,1.608,0.008,0.000,0.000,0.000,0.184,-0.025,0.005,-0.001,0.302,9.429
81315913,1.604,0.007,0.000,0.000,0.000,0.221,0.003,0.002,-0.007,0.297,9.567
81323749,1.603,0.007,0.000,0.000,0.000,0.232,0.018,0.001,-0.009,0.303,9.692
81331594,1.602,0.007,0.000,0.000,0.000,0.239,0.032,0.000,0.021,0.300,9.811
81347277,1.601,0.006,0.000,0.000,0.000,0.234,0.055,-0.001,0.005,0.309,10.099
81355116,1.601,0.006,0.000,0.000,0.000,0.221,0.064,-0.001,0.018,0.312,10.209
81362966,1.600,0.006,0.000,0.000,0.000,0.205,0.070,-0.001,0.038,0.311,10.276
81370797,1.600,0.006,0.000,0.000,0.000,0.182,0.074,-0.001,0.042,0.296,10.434
81386483,1.600,0.006,0.000,0.000,0.000,0.120,0.073,0.001,0.060,0.314,10.543
81394322,1.600,0.005,0.000,0.000,0.000,0.084,0.069,0.003,0.054,0.316,10.608
81402166,1.600,0.005,0.000,0.000,0.000,0.048,0.063,0.005,0.058,0.306,10.587
81410014,1.600,0.005,0.000,0.000,0.000,0.011,0.055,0.007,0.041,0.325,10.541
81425691,1.600,0.005,0.000,0.000,0.000,-0.054,0.042,0.012,0.037,0.321,10.401
81433532,1.600,0.005,0.000,0.000,0.000,-0.081,0.036,0.014,0.038,0.310,10.283
81441372,1.603,0.004,0.000,0.000,0.000,-0.105,0.033,0.016,0.023,0.333,10.176
81457064,1.601,0.004,0.000,0.000,0.000,-0.138,0.024,0.020,0.024,0.324,9.907
81464897,1.601,0.004,0.000,0.000,0.000,-0.149,0.022,0.022,0.014,0.323,9.799
81472740,1.601,0.004,0.000,0.000,0.000,-0.154,0.018,0.024,0.012,0.320,9.654
81480580,1.601,0.004,0.000,0.000,0.000,-0.155,0.016,0.026,0.011,0.312,9.569
81496265,1.603,0.003,0.000,0.000,0.000,-0.147,0.006,0.027,-0.019,0.322,9.398
81504107,1.602,0.003,0.000,0.000,0.000,-0.140,0.004,0.027,-0.018,0.324,9.404
81511953,1.605,0.003,0.000,0.000,0.000,-0.131,0.000,0.027,0.003,0.329,9.378
81527630,1.604,0.003,0.000,0.000,0.000,-0.113,-0.006,0.027,0.024,0.326,9.459
81535472,1.603,0.003,0.000,0.000,0.000,-0.104,-0.010,0.027,0.042,0.317,9.531
81543321,1.602,0.003,0.000,0.000,0.000,-0.092,-0.013,0.027,0.028,0.336,9.588
81551153,1.601,0.003,0.000,0.000,0.000,-0.078,-0.019,0.026,0.037,0.321,9.609
81566844,1.601,0.002,0.000,0.000,0.000,-0.048,-0.031,0.025,0.038,0.323,9.710
81574680,1.601,0.002,0.000,0.000,0.000,-0.032,-0.036,0.024,0.056,0.321,9.775
81582520,1.603,0.002,0.000,0.000,0.000,-0.015,-0.041,0.023,0.056,0.317,9.791
81590363,1.602,0.002,0.000,0.000,0.000,0.002,-0.042,0.022,0.055,0.320,9.834
81606051,1.604,0.002,0.000,0.000,0.000,0.030,-0.043,0.020,0.032,0.319,9.862
81613885,1.606,0.002,0.000,0.000,0.000,0.044,-0.042,0.019,0.029,0.320,9.825
81621730,1.604,0.002,0.000,0.000,0.000,0.056,-0.040,0.018,-0.001,0.317,9.837
81637408,1.605,0.002,0.000,0.000,0.000,0.070,-0.029,0.016,0.014,0.339,9.836
81645258,1.607,0.002,0.000,0.000,0.000,0.074,-0.025,0.015,0.035,0.317,9.805
81653092,1.605,0.002,0.000,0.000,0.000,0.074,-0.023,0.014,0.034,0.309,9.797
81660933,1.603,0.002,0.000,0.000,0.000,0.069,-0.020,0.014,0.025,0.318,9.870
81676616,1.605,0.001,0.000,0.000,0.000,0.047,-0.019,0.014,0.044,0.286,9.925
81684463,1.603,0.001,0.000,0.000,0.000,0.031,-0.019,0.014,0.015,0.297,9.991
81692299,1.602,0.001,0.000,0.000,0.000,0.012,-0.022,0.015,0.022,0.296,10.027
81700142,1.602,0.001,0.000,0.000,0.000,-0.011,-0.024,0.015,0.006,0.298,10.111
81715824,1.601,0.001,0.000,0.000,0.000,-0.061,-0.028,0.018,0.032,0.311,10.231
81723665,1.601,0.001,0.000,0.000,0.000,-0.086,-0.032,0.019,0.029,0.298,10.201
81731514,1.600,0.001,0.000,0.000,0.000,-0.108,-0.034,0.021,0.025,0.282,10.154
81747190,1.600,0.001,0.000,0.000,0.000,-0.148,-0.035,0.024,0.025,0.285,10.132
81755030,1.600,0.001,0.000,0.000,0.000,-0.160,-0.034,0.026,0.017,0.292,10.023
81762871,1.600,0.001,0.000,0.000,0.000,-0.168,-0.033,0.027,0.012,0.309,9.962
81770712,1.600,0.001,0.000,0.000,0.000,-0.169,-0.029,0.028,0.000,0.290,9.892
81786396,1.605,0.001,0.000,0.000,0.000,-0.158,-0.018,0.030,-0.005,0.315,9.772
81794238,1.604,0.001,0.000,0.000,0.000,-0.145,-0.014,0.030,0.005,0.312,9.646
81802086,1.603,0.001,0.000,0.000,0.000,-0.120,-0.010,0.030,0.002,0.301,9.481
81817761,1.601,0.001,0.000,0.000,0.000,-0.073,-0.003,0.029,-0.016,0.277,9.461
81825605,1.601,0.001,0.000,0.000,0.000,-0.047,0.004,0.028,-0.020,0.286,9.501
81833446,1.604,0.001,0.000,0.000,0.000,-0.020,0.011,0.027,-0.012,0.278,9.487
81841287,1.603,0.001,0.000,0.000,0.000,0.007,0.017,0.026,-0.003,0.282,9.489
81856974,1.601,0.001,0.000,0.000,0.000,0.056,0.030,0.023,-0.017,0.298,9.627
81864810,1.601,0.001,0.000,0.000,0.000,0.080,0.036,0.021,-0.002,0.294,9.592
81872651,1.601,0.001,0.000,0.000,0.000,0.103,0.040,0.019,-0.008,0.302,9.604
81880492,1.603,0.000,0.000,0.000,0.000,0.122,0.042,0.017,0.010,0.295,9.680
81896181,1.602,0.000,0.000,0.000,0.000,0.152,0.043,0.014,0.038,0.289,9.733
81904018,1.601,0.000,0.000,0.000,0.000,0.163,0.043,0.012,0.017,0.279,9.789
81911857,1.601,0.000,0.000,0.000,0.000,0.172,0.043,0.011,0.037,0.278,9.828
81927540,1.600,0.000,0.000,0.000,0.000,0.180,0.046,0.009,0.035,0.280,9.918
81935381,1.600,0.000,0.000,0.000,0.000,0.178,0.044,0.008,0.033,0.289,9.892
81943230,1.600,0.000,0.000,0.000,0.000,0.175,0.041,0.007,0.031,0.294,9.873
81951064,1.600,0.000,0.000,0.000,0.000,0.169,0.038,0.007,0.045,0.294,9.924
81966748,1.600,0.000,0.000,0.000,0.000,0.146,0.031,0.007,0.056,0.288,9.966
81974596,1.600,0.000,0.000,0.000,0.000,0.129,0.024,0.008,0.061,0.296,10.011
81982430,1.600,0.000,0.000,0.000,0.000,0.110,0.017,0.008,0.060,0.283,10.040
81990272,1.600,0.000,0.000,0.000,0.000,0.088,0.008,0.009,0.053,0.299,10.050
82005962,1.600,0.000,0.000,0.000,0.000,0.031,-0.013,0.012,0.037,0.299,10.146
82013796,1.600,0.000,0.000,0.000,0.000,-0.001,-0.024,0.014,0.024,0.292,10.155
82021636,1.600,0.000,0.000,0.000,0.000,-0.035,-0.034,0.015,0.026,0.294,10.190
82037320,1.600,0.000,0.000,0.000,0.000,-0.103,-0.051,0.020,0.044,0.297,10.208
82045162,1.600,0.000,0.000,0.000,0.000,-0.137,-0.059,0.022,0.030,0.284,10.197
82053003,1.600,0.000,0.000,0.000,0.000,-0.168,-0.067,0.024,0.042,0.307,10.183
82060849,1.600,0.000,0.000,0.000,0.000,-0.197,-0.075,0.027,0.045,0.286,10.137
82076526,1.600,0.000,0.000,0.000,0.000,-0.243,-0.084,0.032,0.034,0.294,10.129
82084367,1.600,0.000,0.000,0.000,0.000,-0.259,-0.087,0.034,0.025,0.316,10.096
82092208,1.600,0.000,0.000,0.000,0.000,-0.269,-0.088,0.035,0.047,0.302,10.041
82100052,1.600,0.000,0.000,0.000,0.000,-0.272,-0.090,0.037,0.053,0.287,9.981
82115732,1.600,0.000,0.000,0.000,0.000,-0.257,-0.091,0.038,0.053,0.305,9.864
82123573,1.600,0.000,0.000,0.000,0.000,-0.240,-0.090,0.038,0.022,0.301,9.773
82131415,1.600,-0.001,0.000,-0.464,0.000,-0.216,-0.087,0.038,0.036,0.292,9.745
82147105,1.600,-0.003,0.000,0.000,0.000,-0.157,-0.077,0.036,0.021,0.297,9.612
82154942,1.600,-0.004,0.000,0.000,0.000,-0.126,-0.070,0.035,0.007,0.275,9.608
82162780,1.603,-0.005,0.000,0.000,0.000,-0.093,-0.062,0.033,0.035,0.304,9.566
82170626,1.602,-0.005,0.000,0.000,0.000,-0.060,-0.054,0.031,0.023,0.275,9.509
82186306,1.601,-0.006,0.000,0.000,0.000,0.003,-0.034,0.027,0.014,0.298,9.504
82194144,1.601,-0.007,0.000,0.000,0.000,0.032,-0.023,0.025,-0.015,0.306,9.475
82201990,1.601,-0.007,0.000,0.000,0.000,0.060,-0.013,0.023,-0.039,0.312,9.474
82217671,1.600,-0.008,0.000,0.000,0.000,0.112,0.003,0.018,-0.047,0.291,9.454
82225513,1.600,-0.008,0.000,0.000,0.000,0.133,0.012,0.016,-0.022,0.299,9.488
82233361,1.600,-0.008,0.000,0.000,0.000,0.152,0.022,0.014,-0.036,0.275,9.518
82241197,1.600,-0.008,0.000,0.000,0.000,0.167,0.031,0.012,-0.018,0.295,9.597
82256885,1.600,-0.009,0.000,0.000,0.000,0.193,0.051,0.009,0.019,0.273,9.638
