t_us, Position.x, Position.y, Height, Heading, Velocity.x, Velocity.y, OF_raw_x, OF_raw_y, Omega.z, u_x, u_y, u_yaw, m1, m2, m3, m4
3489187,0.000,0.000,1.010,0.000,0.671,0.333,1.318,0.000,0.950,0.000,0.000,0.000,120,120,120,120
3497128,0.000,0.000,1.010,0.000,0.651,0.331,1.172,0.293,1.007,0.000,0.000,0.000,120,120,120,120
3505073,0.000,0.000,1.010,0.000,0.637,0.321,1.464,0.000,1.065,0.000,0.000,0.000,120,120,120,120
3513019,0.000,0.000,1.007,0.000,0.621,0.316,1.314,0.292,1.125,0.000,0.000,0.000,120,120,120,120
3520963,0.000,0.000,1.005,0.000,0.601,0.319,1.311,0.437,1.187,0.000,0.000,0.000,120,120,120,120
3528906,0.000,0.000,1.003,0.000,0.578,0.326,1.309,0.436,1.249,0.000,0.000,0.000,120,120,120,120
3536851,0.000,0.000,1.002,0.000,0.610,0.356,2.762,1.017,1.312,0.000,0.000,0.000,120,120,120,120
3544796,0.000,0.000,1.002,0.000,0.622,0.382,1.452,0.581,1.372,0.000,0.000,0.000,120,120,120,120
3552740,0.000,0.000,1.001,0.000,0.619,0.401,1.452,0.581,1.430,0.000,0.000,0.000,120,120,120,120
3560683,0.000,0.000,0.998,0.000,0.610,0.414,1.592,0.579,1.485,0.000,0.000,0.000,120,120,120,120
3568626,0.000,0.000,0.995,0.000,0.602,0.421,1.732,0.577,1.540,0.000,0.000,0.000,120,120,120,120
3576569,0.000,0.000,0.994,0.000,0.593,0.423,1.729,0.576,1.591,0.000,0.000,0.000,120,120,120,120
3584512,0.000,0.000,0.993,0.000,0.577,0.425,1.583,0.720,1.641,0.000,0.000,0.000,120,120,120,120
3592455,0.000,0.000,0.992,0.000,0.561,0.421,1.726,0.575,1.688,0.000,0.000,0.000,120,120,120,120
3600400,0.000,0.000,0.988,0.000,0.544,0.417,1.720,0.717,1.733,0.000,0.000,0.000,120,120,120,120
3608346,0.000,0.000,0.986,0.000,0.532,0.411,1.858,0.715,1.773,0.000,0.000,0.000,120,120,120,120
3616287,0.000,0.000,0.984,0.000,0.523,0.404,1.855,0.713,1.804,0.000,0.000,0.000,120,120,120,120
3624233,0.000,0.000,0.983,0.000,0.514,0.394,1.853,0.713,1.831,0.000,0.000,0.000,120,120,120,120
3632177,0.000,0.000,0.982,0.000,0.506,0.382,1.851,0.712,1.850,0.000,0.000,0.000,120,120,120,120
3640119,0.000,0.000,0.981,0.000,0.493,0.367,1.708,0.712,1.862,0.000,0.000,0.000,120,120,120,120
3648062,0.000,0.000,0.981,0.000,0.483,0.351,1.849,0.711,1.868,0.000,0.000,0.000,120,120,120,120
3656005,0.000,0.000,0.981,0.000,0.474,0.333,1.849,0.711,1.868,0.000,0.000,0.000,120,120,120,120
3663951,0.000,0.000,0.980,0.000,0.467,0.313,1.848,0.711,1.862,0.000,0.000,0.000,120,120,120,120
3671894,0.000,0.000,0.980,0.000,0.462,0.297,1.848,0.853,1.850,0.000,0.000,0.000,120,120,120,120
3679832,0.000,0.000,0.980,0.000,0.459,0.278,1.848,0.711,1.833,0.000,0.000,0.000,120,120,120,120
3687779,0.000,0.000,0.980,0.000,0.458,0.261,1.848,0.853,1.808,0.000,0.000,0.000,120,120,120,120
3695721,0.000,0.000,0.980,0.000,0.460,0.240,1.848,0.711,1.778,0.000,0.000,0.000,120,120,120,120
3703666,0.000,0.000,0.980,0.000,0.458,0.215,1.705,0.711,1.744,0.000,0.000,0.000,120,120,120,120
3711612,0.000,0.000,0.980,0.000,0.461,0.193,1.847,0.853,1.707,0.000,0.000,0.000,120,120,120,120
3719553,0.000,0.000,0.980,0.000,0.462,0.167,1.705,0.711,1.668,0.000,0.000,0.000,120,120,120,120
3727496,0.000,0.000,0.980,0.000,0.458,0.138,1.563,0.711,1.628,0.000,0.000,0.000,120,120,120,120
3735439,0.000,0.000,0.980,0.000,0.457,0.113,1.705,0.853,1.587,0.000,0.000,0.000,120,120,120,120
3743383,0.000,0.000,0.980,0.000,0.449,0.084,1.421,0.711,1.544,0.000,0.000,0.000,120,120,120,120
3751328,0.000,0.000,0.980,0.000,0.443,0.059,1.563,0.853,1.501,0.000,0.000,0.000,120,120,120,120
3759270,0.000,0.000,0.980,0.000,0.434,0.031,1.421,0.711,1.455,0.000,0.000,0.000,120,120,120,120
3767216,0.000,0.000,0.980,0.000,0.426,0.008,1.421,0.853,1.407,0.000,0.000,0.000,120,120,120,120
3775160,0.000,0.000,0.977,0.000,0.419,-0.019,1.417,0.708,1.356,0.000,0.000,0.000,120,120,120,120
3783102,0.000,0.000,0.975,0.000,0.415,-0.041,1.414,0.848,1.304,0.000,0.000,0.000,120,120,120,120
3791045,0.000,0.000,0.973,0.000,0.410,-0.060,1.270,0.847,1.250,0.000,0.000,0.000,120,120,120,120
3798987,0.000,0.000,0.972,0.000,0.410,-0.076,1.410,0.846,1.195,0.000,0.000,0.000,120,120,120,120
3806931,0.000,0.000,0.972,0.000,0.411,-0.095,1.268,0.704,1.138,0.000,0.000,0.000,120,120,120,120
3814876,0.000,0.000,0.971,0.000,0.413,-0.110,1.267,0.845,1.078,0.000,0.000,0.000,120,120,120,120
3822815,0.000,0.000,0.971,0.000,0.413,-0.121,1.126,0.845,1.018,0.000,0.000,0.000,120,120,120,120
3830764,0.000,0.000,0.971,0.000,0.418,-0.122,1.267,0.985,0.957,0.000,0.000,0.000,120,120,120,120
3838706,0.000,0.000,0.973,0.000,0.429,-0.123,1.270,0.847,0.894,0.000,0.000,0.000,120,120,120,120
3846649,0.000,0.000,0.975,0.000,0.439,-0.116,1.131,0.990,0.827,0.000,0.000,0.000,120,120,120,120
3854592,0.000,0.000,0.977,0.000,0.462,-0.111,1.416,0.850,0.757,0.000,0.000,0.000,120,120,120,120
3862536,0.000,0.000,0.978,0.000,0.478,-0.106,0.992,0.851,0.683,0.000,0.000,0.000,120,120,120,120
3870479,0.000,0.000,0.978,0.000,0.496,-0.106,1.135,0.709,0.604,0.000,0.000,0.000,120,120,120,120
3878419,0.000,0.000,0.979,0.000,0.511,-0.105,0.994,0.852,0.521,0.000,0.000,0.000,120,120,120,120
3886365,0.000,0.000,0.979,0.000,0.533,-0.107,1.136,0.710,0.435,0.000,0.000,0.000,120,120,120,120
3894307,0.000,0.000,0.979,0.000,0.589,-0.088,1.846,1.278,0.345,0.000,0.000,0.000,120,120,120,120
3902251,0.000,0.000,0.980,0.000,0.634,-0.085,0.994,0.568,0.250,0.000,0.000,0.000,120,120,120,120
3910194,0.000,0.000,0.980,0.000,0.661,-0.092,0.710,0.568,0.151,0.000,0.000,0.000,120,120,120,120
3918137,0.000,0.000,0.980,0.000,0.679,-0.099,0.710,0.710,0.051,0.000,0.000,0.000,120,120,120,120
3926079,0.000,0.000,0.977,0.000,0.687,-0.111,0.567,0.567,-0.051,0.000,0.000,0.000,120,120,120,120
3934024,0.000,0.000,0.975,0.000,0.687,-0.119,0.424,0.707,-0.154,0.000,0.000,0.000,120,120,120,120
3941967,0.000,0.000,0.973,0.000,0.684,-0.120,0.423,0.847,-0.257,0.000,0.000,0.000,120,120,120,120
3949909,0.000,0.000,0.969,0.000,0.682,-0.126,0.422,0.562,-0.358,0.000,0.000,0.000,120,120,120,120
3957852,0.000,0.000,0.967,0.000,0.678,-0.129,0.280,0.701,-0.459,0.000,0.000,0.000,120,120,120,120
3965797,0.000,0.000,0.965,0.000,0.677,-0.136,0.280,0.559,-0.560,0.000,0.000,0.000,120,120,120,120
3973739,0.000,0.000,0.960,0.000,0.685,-0.139,0.418,0.696,-0.662,0.000,0.000,0.000,120,120,120,120
3981681,0.000,0.000,0.957,0.000,0.686,-0.143,0.000,0.555,-0.765,0.000,0.000,0.000,120,120,120,120
3989625,0.000,0.000,0.955,0.000,0.695,-0.148,0.277,0.554,-0.870,0.000,0.000,0.000,120,120,120,120
3997568,0.000,0.000,0.954,0.000,0.713,-0.153,0.277,0.553,-0.973,0.000,0.000,0.000,120,120,120,120
4005511,0.000,0.000,0.952,0.000,0.728,-0.167,0.000,0.276,-1.074,0.000,0.000,0.000,120,120,120,120
4013453,0.000,0.000,0.952,0.000,0.742,-0.181,0.000,0.414,-1.167,0.000,0.000,0.000,120,120,120,120
4021397,0.000,0.000,0.951,0.000,0.758,-0.199,0.000,0.276,-1.250,0.000,0.000,0.000,120,120,120,120
4029340,0.000,0.000,0.948,0.000,0.777,-0.212,0.000,0.412,-1.321,0.000,0.000,0.000,120,120,120,120
4037283,0.000,0.000,0.945,0.000,0.787,-0.221,-0.274,0.411,-1.380,0.000,0.000,0.000,120,120,120,120
4045224,0.000,0.000,0.941,0.000,0.804,-0.221,0.000,0.546,-1.426,0.000,0.000,0.000,120,120,120,120
4053166,0.000,0.000,0.938,0.000,0.808,-0.214,-0.408,0.544,-1.468,0.000,0.000,0.000,120,120,120,120
4061108,0.000,0.000,0.935,0.000,0.822,-0.224,0.000,0.000,-1.499,0.000,0.000,0.000,120,120,120,120
4069051,0.000,0.000,0.934,0.000,0.842,-0.243,0.000,0.000,-1.513,0.000,0.000,0.000,120,120,120,120
4076994,0.000,0.000,0.930,0.000,0.864,-0.267,0.000,0.000,-1.518,0.000,0.000,0.000,120,120,120,120
4084933,0.000,0.000,0.927,0.000,0.876,-0.281,-0.269,0.269,-1.511,0.000,0.000,0.000,120,120,120,120
4098401,0.000,0.000,0.925,0.000,0.842,-0.242,-1.207,1.341,-1.458,0.000,0.000,0.000,120,120,120,120
4100822,0.000,0.000,0.923,0.000,0.827,-0.223,0.000,0.000,-1.413,0.000,0.000,0.000,120,120,120,120
4108763,0.000,0.000,0.922,0.000,0.823,-0.218,0.000,0.000,-1.377,0.000,0.000,0.000,120,120,120,120
4116708,0.000,0.000,0.919,0.000,0.826,-0.218,0.000,0.000,-1.326,0.000,0.000,0.000,120,120,120,120
4124650,0.000,0.000,0.916,0.000,0.830,-0.222,0.000,0.000,-1.263,0.000,0.000,0.000,120,120,120,120
4132593,0.000,0.000,0.914,0.000,0.833,-0.227,0.000,0.000,-1.194,0.000,0.000,0.000,120,120,120,120
4140536,0.000,0.000,0.913,0.000,0.833,-0.230,0.000,0.000,-1.119,0.000,0.000,0.000,120,120,120,120
4148479,0.000,0.000,0.912,0.000,0.803,-0.230,-0.661,0.000,-1.038,0.000,0.000,0.000,120,120,120,120
4156420,0.000,0.000,0.911,0.000,0.751,-0.228,-0.661,0.000,-0.955,0.000,0.000,0.000,120,120,120,120
4164363,0.000,0.000,0.911,0.000,0.692,-0.223,-0.528,0.000,-0.869,0.000,0.000,0.000,120,120,120,120
4172305,0.000,0.000,0.911,0.000,0.616,-0.216,-0.792,0.000,-0.781,0.000,0.000,0.000,120,120,120,120
4180247,0.000,0.000,0.910,0.000,0.562,-0.205,0.000,0.000,-0.686,0.000,0.000,0.000,120,120,120,120
4188191,0.000,0.000,0.910,0.000,0.522,-0.192,0.000,0.000,-0.585,0.000,0.000,0.000,120,120,120,120
4196133,0.000,0.000,0.910,0.000,0.488,-0.193,0.000,-0.396,-0.478,0.000,0.000,0.000,120,120,120,120
4204074,0.000,0.000,0.910,0.000,0.458,-0.187,0.000,0.000,-0.368,0.000,0.000,0.000,120,120,120,120
4212018,0.000,0.000,0.910,0.000,0.427,-0.207,0.000,-0.792,-0.258,0.000,0.000,0.000,120,120,120,120
4219960,0.000,0.000,0.910,0.000,0.395,-0.239,0.000,-0.660,-0.151,0.000,0.000,0.000,120,120,120,120
4227901,0.000,0.000,0.913,0.000,0.359,-0.286,0.000,-0.927,-0.052,0.000,0.000,0.000,120,120,120,120
4235844,0.000,0.000,0.915,0.000,0.321,-0.348,0.000,-1.062,0.039,0.000,0.000,0.000,120,120,120,120
4243788,0.000,0.000,0.917,0.000,0.281,-0.374,0.000,0.000,0.121,0.000,0.000,0.000,120,120,120,120
4251729,0.000,0.000,0.918,0.000,0.254,-0.387,0.399,-0.266,0.192,0.000,0.000,0.000,120,120,120,120
4259672,0.000,0.000,0.921,0.000,0.241,-0.382,0.534,0.000,0.250,0.000,0.000,0.000,120,120,120,120
4267614,0.000,0.000,0.924,0.000,0.269,-0.376,1.340,-0.268,0.299,0.000,0.000,0.000,120,120,120,120
4275556,0.000,0.000,0.926,0.000,0.287,-0.361,0.537,0.000,0.337,0.000,0.000,0.000,120,120,120,120
4283500,0.000,0.000,0.927,0.000,0.299,-0.341,0.538,0.000,0.367,0.000,0.000,0.000,120,120,120,120
4291444,0.000,0.000,0.931,0.000,0.310,-0.332,0.675,-0.270,0.390,0.000,0.000,0.000,120,120,120,120
4299386,0.000,0.000,0.934,0.000,0.315,-0.320,0.542,0.000,0.406,0.000,0.000,0.000,120,120,120,120
4307326,0.000,0.000,0.939,0.000,0.310,-0.308,0.408,0.000,0.414,0.000,0.000,0.000,120,120,120,120
4315268,0.000,0.000,0.942,0.000,0.304,-0.299,0.546,0.000,0.412,0.000,0.000,0.000,120,120,120,120
4323213,0.000,0.000,0.944,0.000,0.298,-0.292,0.548,0.000,0.402,0.000,0.000,0.000,120,120,120,120
4331155,0.000,0.000,0.949,0.000,0.288,-0.289,0.413,0.000,0.381,0.000,0.000,0.000,120,120,120,120
4339096,0.000,0.000,0.952,0.000,0.282,-0.289,0.552,0.000,0.350,0.000,0.000,0.000,120,120,120,120
4347040,0.000,0.000,0.958,0.000,0.275,-0.292,0.417,0.000,0.312,0.000,0.000,0.000,120,120,120,120
4354982,0.000,0.000,0.961,0.000,0.273,-0.309,0.558,-0.279,0.266,0.000,0.000,0.000,120,120,120,120
4362920,0.000,0.000,0.964,0.000,0.272,-0.322,0.419,0.000,0.215,0.000,0.000,0.000,120,120,120,120
4370864,0.000,0.000,0.966,0.000,0.267,-0.332,0.280,0.000,0.161,0.000,0.000,0.000,120,120,120,120
4378807,0.000,0.000,0.970,0.000,0.261,-0.339,0.281,0.000,0.103,0.000,0.000,0.000,120,120,120,120
4386751,0.000,0.000,0.973,0.000,0.256,-0.333,0.282,0.282,0.046,0.000,0.000,0.000,120,120,120,120
4394692,0.000,0.000,0.975,0.000,0.261,-0.329,0.424,0.000,-0.011,0.000,0.000,0.000,120,120,120,120
4402635,0.000,0.000,0.980,0.000,0.255,-0.327,0.000,0.000,-0.066,0.000,0.000,0.000,120,120,120,120
4410576,0.000,0.000,0.983,0.000,0.256,-0.336,0.285,-0.285,-0.120,0.000,0.000,0.000,120,120,120,120
4418518,0.000,0.000,0.985,0.000,0.252,-0.358,0.000,-0.428,-0.172,0.000,0.000,0.000,120,120,120,120
4426461,0.000,0.000,0.986,0.000,0.246,-0.386,0.000,-0.429,-0.222,0.000,0.000,0.000,120,120,120,120
4434404,0.000,0.000,0.990,0.000,0.240,-0.400,0.000,0.000,-0.273,0.000,0.000,0.000,120,120,120,120
4442346,0.000,0.000,0.993,0.000,0.237,-0.405,0.000,0.000,-0.324,0.000,0.000,0.000,120,120,120,120
4450290,0.000,0.000,0.995,0.000,0.237,-0.391,0.000,0.289,-0.380,0.000,0.000,0.000,120,120,120,120
4458231,0.000,0.000,0.997,0.000,0.241,-0.378,0.000,0.000,-0.436,0.000,0.000,0.000,120,120,120,120
4466172,0.000,0.000,0.998,0.000,0.249,-0.365,0.000,0.000,-0.492,0.000,0.000,0.000,120,120,120,120
4474116,0.000,0.000,0.998,0.000,0.261,-0.355,0.000,0.000,-0.545,0.000,0.000,0.000,120,120,120,120
4482058,0.000,0.000,0.999,0.000,0.265,-0.346,-0.290,0.000,-0.597,0.000,0.000,0.000,120,120,120,120
4489998,0.000,0.000,0.999,0.000,0.276,-0.339,0.000,0.000,-0.644,0.000,0.000,0.000,120,120,120,120
4497943,0.000,0.000,0.999,0.000,0.294,-0.317,0.000,0.435,-0.685,0.000,0.000,0.000,120,120,120,120
4505885,0.000,0.000,1.000,0.000,0.304,-0.286,-0.290,0.435,-0.716,0.000,0.000,0.000,120,120,120,120
4513826,0.000,0.000,1.000,0.000,0.309,-0.251,-0.290,0.435,-0.740,0.000,0.000,0.000,120,120,120,120
4521769,0.000,0.000,1.000,0.000,0.306,-0.232,-0.435,0.000,-0.754,0.000,0.000,0.000,120,120,120,120
4529710,0.000,0.000,1.000,0.000,0.298,-0.224,-0.435,0.000,-0.763,0.000,0.000,0.000,120,120,120,120
4537653,0.000,0.000,1.000,0.000,0.281,-0.224,-0.580,0.000,-0.768,0.000,0.000,0.000,120,120,120,120
4545597,0.000,0.000,1.000,0.000,0.265,-0.228,-0.435,0.000,-0.772,0.000,0.000,0.000,120,120,120,120
4553538,0.000,0.000,1.000,0.000,0.251,-0.235,-0.435,0.000,-0.773,0.000,0.000,0.000,120,120,120,120
4561479,0.000,0.000,1.000,0.000,0.238,-0.244,-0.435,0.000,-0.773,0.000,0.000,0.000,120,120,120,120
4569419,0.000,0.000,1.000,0.000,0.227,-0.253,-0.435,0.000,-0.768,0.000,0.000,0.000,120,120,120,120
4577363,0.000,0.000,1.000,0.000,0.211,-0.261,-0.580,0.000,-0.759,0.000,0.000,0.000,120,120,120,120
4585307,0.000,0.000,1.000,0.000,0.197,-0.269,-0.435,0.000,-0.747,0.000,0.000,0.000,120,120,120,120
4593250,0.000,0.000,1.000,0.000,0.180,-0.277,-0.580,0.000,-0.732,0.000,0.000,0.000,120,120,120,120
4601192,0.000,0.000,0.997,0.000,0.167,-0.283,-0.434,0.000,-0.713,0.000,0.000,0.000,120,120,120,120
4609133,0.000,0.000,0.995,0.000,0.150,-0.288,-0.577,0.000,-0.687,0.000,0.000,0.000,120,120,120,120
4617076,0.000,0.000,0.993,0.000,0.129,-0.293,-0.576,0.000,-0.654,0.000,0.000,0.000,120,120,120,120
4625017,0.000,0.000,0.992,0.000,0.107,-0.295,-0.576,0.000,-0.613,0.000,0.000,0.000,120,120,120,120
4632959,0.000,0.000,0.992,0.000,0.065,-0.296,-1.007,0.000,-0.561,0.000,0.000,0.000,120,120,120,120
4640899,0.000,0.000,0.991,0.000,0.034,-0.294,-0.431,0.000,-0.499,0.000,0.000,0.000,120,120,120,120
4648842,0.000,0.000,0.991,0.000,0.008,-0.292,-0.431,0.000,-0.425,0.000,0.000,0.000,120,120,120,120
4656786,0.000,0.000,0.988,0.000,-0.021,-0.287,-0.573,0.000,-0.344,0.000,0.000,0.000,120,120,120,120
4664727,0.000,0.000,0.985,0.000,-0.042,-0.282,-0.286,0.000,-0.262,0.000,0.000,0.000,120,120,120,120
4672669,0.000,0.000,0.984,0.000,-0.071,-0.288,-0.571,-0.285,-0.183,0.000,0.000,0.000,120,120,120,120
4680610,0.000,0.000,0.980,0.000,-0.101,-0.289,-0.426,0.000,-0.111,0.000,0.000,0.000,120,120,120,120
4688556,0.000,0.000,0.977,0.000,-0.126,-0.299,-0.283,-0.283,-0.047,0.000,0.000,0.000,120,120,120,120
4696492,0.000,0.000,0.975,0.000,-0.148,-0.301,-0.283,0.000,0.009,0.000,0.000,0.000,120,120,120,120
4704438,0.000,0.000,0.970,0.000,-0.158,-0.297,0.000,0.000,0.060,0.000,0.000,0.000,120,120,120,120
4712379,0.000,0.000,0.967,0.000,-0.173,-0.290,-0.280,0.000,0.110,0.000,0.000,0.000,120,120,120,120
4720322,0.000,0.000,0.965,0.000,-0.180,-0.278,0.000,0.000,0.159,0.000,0.000,0.000,120,120,120,120
4728259,0.000,0.000,0.961,0.000,-0.201,-0.264,-0.418,0.000,0.208,0.000,0.000,0.000,120,120,120,120
4736204,0.000,0.000,0.957,0.000,-0.230,-0.246,-0.416,0.000,0.253,0.000,0.000,0.000,120,120,120,120
4744144,0.000,0.000,0.955,0.000,-0.248,-0.225,0.000,0.000,0.292,0.000,0.000,0.000,120,120,120,120
4752087,0.000,0.000,0.951,0.000,-0.259,-0.213,0.000,-0.276,0.323,0.000,0.000,0.000,120,120,120,120
4760028,0.000,0.000,0.947,0.000,-0.266,-0.209,0.000,-0.412,0.346,0.000,0.000,0.000,120,120,120,120
4767970,0.000,0.000,0.945,0.000,-0.270,-0.205,0.000,-0.274,0.362,0.000,0.000,0.000,120,120,120,120
4775909,0.000,0.000,0.944,0.000,-0.273,-0.208,0.000,-0.547,0.373,0.000,0.000,0.000,120,120,120,120
4783854,0.000,0.000,0.940,0.000,-0.275,-0.219,0.000,-0.681,0.377,0.000,0.000,0.000,120,120,120,120
4791794,0.000,0.000,0.937,0.000,-0.287,-0.228,-0.272,-0.543,0.372,0.000,0.000,0.000,120,120,120,120
4799734,0.000,0.000,0.935,0.000,-0.309,-0.239,-0.407,-0.678,0.357,0.000,0.000,0.000,120,120,120,120
4807679,0.000,0.000,0.930,0.000,-0.321,-0.249,0.000,-0.674,0.333,0.000,0.000,0.000,120,120,120,120
4815618,0.000,0.000,0.927,0.000,-0.324,-0.257,0.000,-0.672,0.301,0.000,0.000,0.000,120,120,120,120
4823562,0.000,0.000,0.925,0.000,-0.321,-0.251,0.000,-0.402,0.264,0.000,0.000,0.000,120,120,120,120
4831505,0.000,0.000,0.921,0.000,-0.312,-0.263,0.000,-1.068,0.227,0.000,0.000,0.000,120,120,120,120
4839445,0.000,0.000,0.917,0.000,-0.316,-0.270,-0.399,-0.665,0.192,0.000,0.000,0.000,120,120,120,120
4847388,0.000,0.000,0.915,0.000,-0.310,-0.283,0.000,-0.929,0.161,0.000,0.000,0.000,120,120,120,120
4855332,0.000,0.000,0.911,0.000,-0.308,-0.305,-0.264,-1.056,0.135,0.000,0.000,0.000,120,120,120,120
4863273,0.000,0.000,0.907,0.000,-0.314,-0.321,-0.395,-0.789,0.110,0.000,0.000,0.000,120,120,120,120
