t_us, Position.x, Position.y, Height, Heading, Velocity.x, Velocity.y, OF_raw_x, OF_raw_y, Omega.z, u_x, u_y, u_yaw, m1, m2, m3, m4
3605790,0.000,0.000,0.240,0.000,-0.002,-0.014,0.000,0.000,0.055,0.000,0.000,0.000,120,120,120,120
3613717,0.000,0.000,0.240,0.000,-0.003,-0.014,0.000,0.000,0.055,0.000,0.000,0.000,120,120,120,120
3621646,0.000,0.000,0.240,0.000,-0.004,-0.014,0.000,0.000,0.055,0.000,0.000,0.000,120,120,120,120
3629574,0.000,0.000,0.240,0.000,-0.005,-0.014,0.000,0.000,0.054,0.000,0.000,0.000,120,120,120,120
3637496,0.000,0.000,0.240,0.000,-0.006,-0.014,0.000,0.000,0.054,0.000,0.000,0.000,120,120,120,120
3645429,0.000,0.000,0.240,0.000,-0.007,-0.014,0.000,0.000,0.054,0.000,0.000,0.000,120,120,120,120
3653355,0.000,0.000,0.240,0.000,-0.007,-0.014,0.000,0.000,0.054,0.000,0.000,0.000,120,120,120,120
3661285,0.000,0.000,0.240,0.000,-0.008,-0.014,0.000,0.000,0.053,0.000,0.000,0.000,120,120,120,120
3669210,0.000,0.000,0.240,0.000,-0.009,-0.014,0.000,0.000,0.052,0.000,0.000,0.000,120,120,120,120
3677139,0.000,0.000,0.240,0.000,-0.009,-0.014,0.000,0.000,0.050,0.000,0.000,0.000,120,120,120,120
3685066,0.000,0.000,0.240,0.000,-0.010,-0.014,0.000,0.000,0.049,0.000,0.000,0.000,120,120,120,120
3692996,0.000,0.000,0.240,0.000,-0.010,-0.014,0.000,0.000,0.047,0.000,0.000,0.000,120,120,120,120
3700922,0.000,0.000,0.240,0.000,-0.010,-0.014,0.000,0.000,0.046,0.000,0.000,0.000,120,120,120,120
3708849,0.000,0.000,0.240,0.000,-0.011,-0.014,0.000,0.000,0.044,0.000,0.000,0.000,120,120,120,120
3716778,0.000,0.000,0.240,0.000,-0.011,-0.013,0.000,0.000,0.043,0.000,0.000,0.000,120,120,120,120
3724704,0.000,0.000,0.240,0.000,-0.011,-0.013,0.000,0.000,0.041,0.000,0.000,0.000,120,120,120,120
3732632,0.000,0.000,0.240,0.000,-0.011,-0.013,0.000,0.000,0.039,0.000,0.000,0.000,120,120,120,120
3740559,0.000,0.000,0.240,0.000,-0.011,-0.013,0.000,0.000,0.037,0.000,0.000,0.000,120,120,120,120
3748486,0.000,0.000,0.240,0.000,-0.010,-0.012,0.000,0.000,0.035,0.000,0.000,0.000,120,120,120,120
3756415,0.000,0.000,0.240,0.000,-0.010,-0.012,0.000,0.000,0.033,0.000,0.000,0.000,120,120,120,120
3764342,0.000,0.000,0.243,0.000,-0.010,-0.012,0.000,0.000,0.031,0.000,0.000,0.000,120,120,120,120
3772270,0.000,0.000,0.245,0.000,-0.010,-0.012,0.000,0.000,0.029,0.000,0.000,0.000,120,120,120,120
3780196,0.000,0.000,0.247,0.000,-0.009,-0.011,0.000,0.000,0.027,0.000,0.000,0.000,120,120,120,120
3788122,0.000,0.000,0.248,0.000,-0.009,-0.011,0.000,0.000,0.026,0.000,0.000,0.000,120,120,120,120
3796051,0.000,0.000,0.245,0.000,-0.009,-0.011,0.000,0.000,0.024,0.000,0.000,0.000,120,120,120,120
3803978,0.000,0.000,0.244,0.000,-0.008,-0.011,0.000,0.000,0.023,0.000,0.000,0.000,120,120,120,120
3811907,0.000,0.000,0.243,0.000,-0.008,-0.010,0.000,0.000,0.023,0.000,0.000,0.000,120,120,120,120
3819832,0.000,0.000,0.245,0.000,-0.008,-0.010,0.000,0.000,0.021,0.000,0.000,0.000,120,120,120,120
3827762,0.000,0.000,0.243,0.000,-0.007,-0.010,0.000,0.000,0.019,0.000,0.000,0.000,120,120,120,120
3835688,0.000,0.000,0.242,0.000,-0.007,-0.009,0.000,0.000,0.015,0.000,0.000,0.000,120,120,120,120
3843616,0.000,0.000,0.242,0.000,-0.007,-0.009,0.000,0.000,0.011,0.000,0.000,0.000,120,120,120,120
3851543,0.000,0.000,0.244,0.000,-0.006,-0.008,0.000,0.000,0.007,0.000,0.000,0.000,120,120,120,120
3859471,0.000,0.000,0.246,0.000,-0.006,-0.008,0.000,0.000,0.003,0.000,0.000,0.000,120,120,120,120
3867400,0.000,0.000,0.244,0.000,-0.005,-0.008,0.000,0.000,0.000,0.000,0.000,0.000,120,120,120,120
3875327,0.000,0.000,0.243,0.000,-0.005,-0.007,0.000,0.000,-0.002,0.000,0.000,0.000,120,120,120,120
3883255,0.000,0.000,0.242,0.000,-0.004,-0.007,0.000,0.000,-0.004,0.000,0.000,0.000,120,120,120,120
3891183,0.000,0.000,0.241,0.000,-0.003,-0.007,0.000,0.000,-0.005,0.000,0.000,0.000,120,120,120,120
3899108,0.000,0.000,0.241,0.000,-0.003,-0.006,0.000,0.000,-0.007,0.000,0.000,0.000,120,120,120,120
3907036,0.000,0.000,0.241,0.000,-0.002,-0.006,0.000,0.000,-0.009,0.000,0.000,0.000,120,120,120,120
3914966,0.000,0.000,0.240,0.000,-0.002,-0.005,0.000,0.000,-0.011,0.000,0.000,0.000,120,120,120,120
3922893,0.000,0.000,0.240,0.000,-0.001,-0.005,0.000,0.000,-0.012,0.000,0.000,0.000,120,120,120,120
3930820,0.000,0.000,0.240,0.000,-0.001,-0.004,0.000,0.000,-0.014,0.000,0.000,0.000,120,120,120,120
3938749,0.000,0.000,0.240,0.000,-0.000,-0.004,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3946678,0.000,0.000,0.240,0.000,0.000,-0.004,0.000,0.000,-0.018,0.000,0.000,0.000,120,120,120,120
3954604,0.000,0.000,0.240,0.000,0.001,-0.003,0.000,0.000,-0.020,0.000,0.000,0.000,120,120,120,120
3962532,0.000,0.000,0.240,0.000,0.001,-0.003,0.000,0.000,-0.022,0.000,0.000,0.000,120,120,120,120
3970459,0.000,0.000,0.243,0.000,0.002,-0.002,0.000,0.000,-0.024,0.000,0.000,0.000,120,120,120,120
3978386,0.000,0.000,0.245,0.000,0.002,-0.002,0.000,0.000,-0.025,0.000,0.000,0.000,120,120,120,120
3986312,0.000,0.000,0.247,0.000,0.003,-0.002,0.000,0.000,-0.027,0.000,0.000,0.000,120,120,120,120
3994242,0.000,0.000,0.245,0.000,0.003,-0.001,0.000,0.000,-0.029,0.000,0.000,0.000,120,120,120,120
4002169,0.000,0.000,0.243,0.000,0.001,-0.001,-0.071,0.000,-0.031,0.000,0.000,0.000,120,120,120,120
4010097,0.000,0.000,0.242,0.000,-0.000,-0.001,0.000,0.000,-0.034,0.000,0.000,0.000,120,120,120,120
4018023,0.000,0.000,0.242,0.000,-0.001,-0.000,0.000,0.000,-0.036,0.000,0.000,0.000,120,120,120,120
4025952,0.000,0.000,0.241,0.000,-0.000,0.000,0.000,0.000,-0.039,0.000,0.000,0.000,120,120,120,120
4033880,0.000,0.000,0.241,0.000,0.000,0.001,0.000,0.000,-0.042,0.000,0.000,0.000,120,120,120,120
4041805,0.000,0.000,0.244,0.000,0.001,0.001,0.000,0.000,-0.044,0.000,0.000,0.000,120,120,120,120
4049735,0.000,0.000,0.242,0.000,0.002,0.001,0.000,0.000,-0.045,0.000,0.000,0.000,120,120,120,120
4057664,0.000,0.000,0.242,0.000,0.003,0.002,0.000,0.000,-0.046,0.000,0.000,0.000,120,120,120,120
4065586,0.000,0.000,0.241,0.000,0.004,0.002,0.000,0.000,-0.046,0.000,0.000,0.000,120,120,120,120
4073516,0.000,0.000,0.241,0.000,0.004,0.002,0.000,0.000,-0.046,0.000,0.000,0.000,120,120,120,120
4081444,0.000,0.000,0.241,0.000,0.005,0.003,0.000,0.000,-0.046,0.000,0.000,0.000,120,120,120,120
4089372,0.000,0.000,0.240,0.000,0.006,0.003,0.000,0.000,-0.045,0.000,0.000,0.000,120,120,120,120
4097304,0.000,0.000,0.240,0.000,0.007,0.003,0.000,0.000,-0.045,0.000,0.000,0.000,120,120,120,120
4105227,0.000,0.000,0.243,0.000,0.007,0.004,0.000,0.000,-0.045,0.000,0.000,0.000,120,120,120,120
4113160,0.000,0.000,0.245,0.000,0.008,0.004,0.000,0.000,-0.045,0.000,0.000,0.000,120,120,120,120
4121082,0.000,0.000,0.244,0.000,0.008,0.004,0.000,0.000,-0.046,0.000,0.000,0.000,120,120,120,120
4129009,0.000,0.000,0.243,0.000,0.006,0.004,-0.070,0.000,-0.046,0.000,0.000,0.000,120,120,120,120
4136937,0.000,0.000,0.245,0.000,0.005,0.005,0.000,0.000,-0.048,0.000,0.000,0.000,120,120,120,120
4144866,0.000,0.000,0.243,0.000,0.004,0.005,0.000,0.000,-0.049,0.000,0.000,0.000,120,120,120,120
4152793,0.000,0.000,0.242,0.000,0.004,0.005,0.000,0.000,-0.050,0.000,0.000,0.000,120,120,120,120
4160719,0.000,0.000,0.245,0.000,0.004,0.005,0.000,0.000,-0.052,0.000,0.000,0.000,120,120,120,120
4168648,0.000,0.000,0.243,0.000,0.005,0.005,0.000,0.000,-0.053,0.000,0.000,0.000,120,120,120,120
4176575,0.000,0.000,0.242,0.000,0.006,0.006,0.000,0.000,-0.054,0.000,0.000,0.000,120,120,120,120
4184504,0.000,0.000,0.242,0.000,0.006,0.006,0.000,0.000,-0.054,0.000,0.000,0.000,120,120,120,120
4192432,0.000,0.000,0.241,0.000,0.007,0.006,0.000,0.000,-0.053,0.000,0.000,0.000,120,120,120,120
4200359,0.000,0.000,0.241,0.000,0.008,0.006,0.000,0.000,-0.053,0.000,0.000,0.000,120,120,120,120
4208287,0.000,0.000,0.241,0.000,0.008,0.006,0.000,0.000,-0.051,0.000,0.000,0.000,120,120,120,120
4216213,0.000,0.000,0.240,0.000,0.009,0.006,0.000,0.000,-0.050,0.000,0.000,0.000,120,120,120,120
4224140,0.000,0.000,0.240,0.000,0.009,0.007,0.000,0.000,-0.048,0.000,0.000,0.000,120,120,120,120
4232067,0.000,0.000,0.240,0.000,0.010,0.007,0.000,0.000,-0.046,0.000,0.000,0.000,120,120,120,120
4239995,0.000,0.000,0.240,0.000,0.010,0.007,0.000,0.000,-0.044,0.000,0.000,0.000,120,120,120,120
4247921,0.000,0.000,0.240,0.000,0.010,0.007,0.000,0.000,-0.043,0.000,0.000,0.000,120,120,120,120
4255848,0.000,0.000,0.240,0.000,0.010,0.007,0.000,0.000,-0.041,0.000,0.000,0.000,120,120,120,120
4263776,0.000,0.000,0.240,0.000,0.010,0.007,0.000,0.000,-0.040,0.000,0.000,0.000,120,120,120,120
4271704,0.000,0.000,0.240,0.000,0.010,0.006,0.000,0.000,-0.039,0.000,0.000,0.000,120,120,120,120
4279632,0.000,0.000,0.240,0.000,0.010,0.006,0.000,0.000,-0.038,0.000,0.000,0.000,120,120,120,120
4287557,0.000,0.000,0.240,0.000,0.010,0.006,0.000,0.000,-0.037,0.000,0.000,0.000,120,120,120,120
4295489,0.000,0.000,0.240,0.000,0.010,0.006,0.000,0.000,-0.036,0.000,0.000,0.000,120,120,120,120
4303416,0.000,0.000,0.240,0.000,0.010,0.006,0.000,0.000,-0.035,0.000,0.000,0.000,120,120,120,120
4311344,0.000,0.000,0.240,0.000,0.010,0.006,0.000,0.000,-0.035,0.000,0.000,0.000,120,120,120,120
4319272,0.000,0.000,0.240,0.000,0.010,0.006,0.000,0.000,-0.034,0.000,0.000,0.000,120,120,120,120
4327198,0.000,0.000,0.240,0.000,0.009,0.006,0.000,0.000,-0.032,0.000,0.000,0.000,120,120,120,120
4335127,0.000,0.000,0.240,0.000,0.009,0.006,0.000,0.000,-0.031,0.000,0.000,0.000,120,120,120,120
4343053,0.000,0.000,0.240,0.000,0.009,0.005,0.000,0.000,-0.029,0.000,0.000,0.000,120,120,120,120
4350981,0.000,0.000,0.240,0.000,0.009,0.005,0.000,0.000,-0.028,0.000,0.000,0.000,120,120,120,120
4358909,0.000,0.000,0.240,0.000,0.009,0.005,0.000,0.000,-0.026,0.000,0.000,0.000,120,120,120,120
4366837,0.000,0.000,0.240,0.000,0.008,0.005,0.000,0.000,-0.023,0.000,0.000,0.000,120,120,120,120
4374762,0.000,0.000,0.240,0.000,0.008,0.004,0.000,0.000,-0.020,0.000,0.000,0.000,120,120,120,120
4382690,0.000,0.000,0.240,0.000,0.008,0.004,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4390617,0.000,0.000,0.240,0.000,0.007,0.004,0.000,0.000,-0.014,0.000,0.000,0.000,120,120,120,120
4398546,0.000,0.000,0.240,0.000,0.007,0.003,0.000,0.000,-0.011,0.000,0.000,0.000,120,120,120,120
4406473,0.000,0.000,0.240,0.000,0.006,0.003,0.000,0.000,-0.008,0.000,0.000,0.000,120,120,120,120
4414401,0.000,0.000,0.240,0.000,0.006,0.003,0.000,0.000,-0.006,0.000,0.000,0.000,120,120,120,120
4422330,0.000,0.000,0.240,0.000,0.005,0.002,0.000,0.000,-0.004,0.000,0.000,0.000,120,120,120,120
4430257,0.000,0.000,0.240,0.000,0.005,0.002,0.000,0.000,-0.003,0.000,0.000,0.000,120,120,120,120
4438185,0.000,0.000,0.240,0.000,0.004,0.002,0.000,0.000,-0.003,0.000,0.000,0.000,120,120,120,120
4446112,0.000,0.000,0.240,0.000,0.004,0.001,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
4454040,0.000,0.000,0.240,0.000,0.003,0.001,0.000,0.000,0.000,0.000,0.000,0.000,120,120,120,120
4461965,0.000,0.000,0.240,0.000,0.003,0.000,0.000,0.000,0.001,0.000,0.000,0.000,120,120,120,120
4469894,0.000,0.000,0.240,0.000,0.003,-0.000,0.000,0.000,0.003,0.000,0.000,0.000,120,120,120,120
4477821,0.000,0.000,0.240,0.000,0.002,-0.000,0.000,0.000,0.005,0.000,0.000,0.000,120,120,120,120
4485751,0.000,0.000,0.240,0.000,0.002,-0.001,0.000,0.000,0.007,0.000,0.000,0.000,120,120,120,120
4493677,0.000,0.000,0.240,0.000,0.001,-0.001,0.000,0.000,0.010,0.000,0.000,0.000,120,120,120,120
4501602,0.000,0.000,0.240,0.000,0.001,-0.002,0.000,0.000,0.012,0.000,0.000,0.000,120,120,120,120
4509532,0.000,0.000,0.240,0.000,0.000,-0.002,0.000,0.000,0.015,0.000,0.000,0.000,120,120,120,120
4517460,0.000,0.000,0.240,0.000,-0.000,-0.003,0.000,0.000,0.017,0.000,0.000,0.000,120,120,120,120
4525388,0.000,0.000,0.240,0.000,-0.001,-0.003,0.000,0.000,0.020,0.000,0.000,0.000,120,120,120,120
4533315,0.000,0.000,0.240,0.000,-0.001,-0.004,0.000,0.000,0.022,0.000,0.000,0.000,120,120,120,120
4541242,0.000,0.000,0.240,0.000,-0.002,-0.004,0.000,0.000,0.024,0.000,0.000,0.000,120,120,120,120
4549167,0.000,0.000,0.240,0.000,-0.002,-0.005,0.000,0.000,0.026,0.000,0.000,0.000,120,120,120,120
4557094,0.000,0.000,0.240,0.000,-0.003,-0.005,0.000,0.000,0.028,0.000,0.000,0.000,120,120,120,120
4565022,0.000,0.000,0.240,0.000,-0.003,-0.006,0.000,0.000,0.033,0.000,0.000,0.000,120,120,120,120
4572951,0.000,0.000,0.240,0.000,-0.004,-0.006,0.000,0.000,0.042,0.000,0.000,0.000,120,120,120,120
4580877,0.000,0.000,0.240,0.000,-0.005,-0.007,0.000,0.000,0.052,0.000,0.000,0.000,120,120,120,120
4588804,0.000,0.000,0.240,0.000,-0.005,-0.007,0.000,0.000,0.059,0.000,0.000,0.000,120,120,120,120
4596729,0.000,0.000,0.240,0.000,-0.006,-0.008,0.000,0.000,0.062,0.000,0.000,0.000,120,120,120,120
4604661,0.000,0.000,0.240,0.000,-0.007,-0.008,0.000,0.000,0.060,0.000,0.000,0.000,120,120,120,120
4612587,0.000,0.000,0.240,0.000,-0.008,-0.009,0.000,0.000,0.053,0.000,0.000,0.000,120,120,120,120
4620515,0.000,0.000,0.240,0.000,-0.009,-0.010,0.000,0.000,0.042,0.000,0.000,0.000,120,120,120,120
4628448,0.000,0.000,0.240,0.000,-0.009,-0.011,0.000,0.000,0.029,0.000,0.000,0.000,120,120,120,120
4636373,0.000,0.000,0.240,0.000,-0.009,-0.012,0.000,0.000,0.013,0.000,0.000,0.000,120,120,120,120
4644295,0.000,0.000,0.240,0.000,-0.009,-0.013,0.000,0.000,-0.003,0.000,0.000,0.000,120,120,120,120
4652226,0.000,0.000,0.240,0.000,-0.008,-0.014,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4660152,0.000,0.000,0.243,0.000,-0.007,-0.015,0.000,0.000,-0.028,0.000,0.000,0.000,120,120,120,120
4668079,0.000,0.000,0.245,0.000,-0.005,-0.015,0.000,0.000,-0.036,0.000,0.000,0.000,120,120,120,120
4676008,0.000,0.000,0.247,0.000,-0.004,-0.015,0.000,0.000,-0.043,0.000,0.000,0.000,120,120,120,120
4683936,0.000,0.000,0.245,0.000,-0.002,-0.015,0.000,0.000,-0.049,0.000,0.000,0.000,120,120,120,120
4691863,0.000,0.000,0.243,0.000,-0.001,-0.015,0.000,0.000,-0.056,0.000,0.000,0.000,120,120,120,120
4699790,0.000,0.000,0.242,0.000,0.001,-0.014,0.000,0.000,-0.063,0.000,0.000,0.000,120,120,120,120
4707717,0.000,0.000,0.242,0.000,0.003,-0.013,0.000,0.000,-0.069,0.000,0.000,0.000,120,120,120,120
4715646,0.000,0.000,0.241,0.000,0.002,-0.013,-0.070,0.000,-0.073,0.000,0.000,0.000,120,120,120,120
4723573,0.000,0.000,0.241,0.000,-0.001,-0.012,-0.070,0.000,-0.073,0.000,0.000,0.000,120,120,120,120
4731500,0.000,0.000,0.241,0.000,-0.002,-0.011,0.000,0.000,-0.068,0.000,0.000,0.000,120,120,120,120
4739428,0.000,0.000,0.240,0.000,-0.002,-0.010,0.000,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
4747353,0.000,0.000,0.240,0.000,-0.005,-0.009,-0.070,0.000,-0.041,0.000,0.000,0.000,120,120,120,120
4755282,0.000,0.000,0.240,0.000,-0.009,-0.009,-0.070,0.000,-0.020,0.000,0.000,0.000,120,120,120,120
4763209,0.000,0.000,0.240,0.000,-0.011,-0.007,0.000,0.070,0.005,0.000,0.000,0.000,120,120,120,120
4771136,0.000,0.000,0.240,0.000,-0.015,-0.003,-0.070,0.070,0.033,0.000,0.000,0.000,120,120,120,120
4779065,0.000,0.000,0.240,0.000,-0.020,0.004,-0.070,0.139,0.063,0.000,0.000,0.000,120,120,120,120
4786991,0.000,0.000,0.240,0.000,-0.024,0.010,0.000,0.070,0.093,0.000,0.000,0.000,120,120,120,120
4794914,0.000,0.000,0.243,0.000,-0.029,0.012,-0.070,0.000,0.124,0.000,0.000,0.000,120,120,120,120
4802842,0.000,0.000,0.245,0.000,-0.033,0.011,0.000,0.000,0.155,0.000,0.000,0.000,120,120,120,120
4810772,0.000,0.000,0.247,0.000,-0.036,0.009,0.000,0.000,0.184,0.000,0.000,0.000,120,120,120,120
4818699,0.000,0.000,0.248,0.000,-0.041,0.008,-0.072,0.072,0.212,0.000,0.000,0.000,120,120,120,120
4826629,0.000,0.000,0.248,0.000,-0.045,0.009,0.000,0.108,0.236,0.000,0.000,0.000,120,120,120,120
4834555,0.000,0.000,0.249,0.000,-0.053,0.013,-0.108,0.144,0.258,0.000,0.000,0.000,120,120,120,120
4842482,0.000,0.000,0.249,0.000,-0.062,0.018,-0.072,0.108,0.276,0.000,0.000,0.000,120,120,120,120
4850412,0.000,0.000,0.246,0.000,-0.067,0.018,0.000,0.000,0.291,0.000,0.000,0.000,120,120,120,120
4858339,0.000,0.000,0.244,0.000,-0.074,0.018,-0.071,0.071,0.303,0.000,0.000,0.000,120,120,120,120
4866265,0.000,0.000,0.246,0.000,-0.082,0.015,-0.071,0.000,0.313,0.000,0.000,0.000,120,120,120,120
4874192,0.000,0.000,0.247,0.000,-0.086,0.010,0.000,0.000,0.321,0.000,0.000,0.000,120,120,120,120
4882119,0.000,0.000,0.248,0.000,-0.089,0.004,0.000,0.000,0.329,0.000,0.000,0.000,120,120,120,120
4890046,0.000,0.000,0.249,0.000,-0.093,-0.002,-0.072,0.000,0.336,0.000,0.000,0.000,120,120,120,120
4897972,0.000,0.000,0.249,0.000,-0.099,-0.009,-0.072,0.000,0.342,0.000,0.000,0.000,120,120,120,120
4905901,0.000,0.000,0.249,0.000,-0.106,-0.015,-0.108,0.000,0.348,0.000,0.000,0.000,120,120,120,120
4913828,0.000,0.000,0.250,0.000,-0.114,-0.021,-0.109,0.000,0.352,0.000,0.000,0.000,120,120,120,120
4921756,0.000,0.000,0.250,0.000,-0.124,-0.027,-0.145,0.000,0.358,0.000,0.000,0.000,120,120,120,120
4929680,0.000,0.000,0.250,0.000,-0.134,-0.029,-0.109,0.072,0.362,0.000,0.000,0.000,120,120,120,120
4937611,0.000,0.000,0.250,0.000,-0.144,-0.032,-0.145,0.000,0.367,0.000,0.000,0.000,120,120,120,120
4945537,0.000,0.000,0.250,0.000,-0.153,-0.033,-0.109,0.072,0.372,0.000,0.000,0.000,120,120,120,120
4953465,0.000,0.000,0.250,0.000,-0.162,-0.032,-0.145,0.072,0.376,0.000,0.000,0.000,120,120,120,120
4961392,0.000,0.000,0.250,0.000,-0.169,-0.031,-0.109,0.072,0.380,0.000,0.000,0.000,120,120,120,120
4969315,0.000,0.000,0.250,0.000,-0.177,-0.028,-0.145,0.072,0.384,0.000,0.000,0.000,120,120,120,120
4977248,0.000,0.000,0.250,0.000,-0.185,-0.029,-0.145,0.000,0.388,0.000,0.000,0.000,120,120,120,120
4985173,0.000,0.000,0.250,0.000,-0.193,-0.032,-0.181,0.000,0.390,0.000,0.000,0.000,120,120,120,120
4993100,0.000,0.000,0.250,0.000,-0.202,-0.035,-0.181,0.000,0.392,0.000,0.000,0.000,120,120,120,120
5001026,0.000,0.000,0.253,0.000,-0.209,-0.039,-0.147,0.000,0.393,0.000,0.000,0.000,120,120,120,120
5008953,0.000,0.000,0.255,0.000,-0.216,-0.041,-0.148,0.074,0.393,0.000,0.000,0.000,120,120,120,120
