t_us, Position.x, Position.y, Height, Heading, Velocity.x, Velocity.y, OF_raw_x, OF_raw_y, Omega.z, u_x, u_y, u_yaw, m1, m2, m3, m4
3658279,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3666187,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
3674095,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
3682001,0.000,0.000,0.025,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3689911,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3697819,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
3705726,0.000,0.000,0.022,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3713636,0.000,0.000,0.021,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3721542,0.000,0.000,0.021,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3729451,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3737357,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3745264,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3753176,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3761087,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3768991,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3776897,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3784803,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
3792712,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
3800622,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3808528,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3816435,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3824344,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
3832251,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3840159,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
3848064,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3855971,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3863880,0.000,0.000,0.021,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3871788,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3879695,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
3887603,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3895511,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
3903419,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,-0.014,0.000,0.000,0.000,120,120,120,120
3911324,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
3919233,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3927141,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3935046,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3942953,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3950861,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3958769,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3966674,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
3974583,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
3982491,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
3990399,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
3998305,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4006211,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4014117,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4022026,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4029934,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4037842,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4045748,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4053656,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4061564,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4069472,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4077379,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4085285,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4093191,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4101101,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4109008,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4116916,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4124822,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4132729,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4140636,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4148544,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4156450,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4164358,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4172266,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4180172,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4188080,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4195989,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4203893,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4211803,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4219708,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4227618,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4239092,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4243430,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4251336,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4259247,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4267150,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4275057,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4282955,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4290873,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4298778,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4306686,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4314593,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4322499,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4330404,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4338312,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4346220,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4354127,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4362032,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4369940,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4377847,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4385754,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4393660,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4401567,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4409473,0.000,0.000,0.022,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4417382,0.000,0.000,0.022,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4425287,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4433195,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4441101,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4449005,0.000,0.000,0.025,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4456913,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4464820,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4472728,0.000,0.000,0.025,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4480635,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,-0.018,0.000,0.000,0.000,120,120,120,120
4488540,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4496448,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4504354,0.000,0.000,0.025,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4512261,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4520167,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4528071,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4535979,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4543887,0.000,0.000,0.025,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4551791,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4559695,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4567604,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4575511,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4583419,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4591326,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,-0.014,0.000,0.000,0.000,120,120,120,120
4599231,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4607138,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4615043,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4622951,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4630856,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4638769,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4646675,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4654578,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4662484,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4670390,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4678297,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4686203,0.000,0.000,0.035,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4694107,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4702016,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4709921,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4717826,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4725733,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4733639,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4741544,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4749452,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4757358,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4765265,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4773172,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4781078,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4788982,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4796890,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4804797,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4812702,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4820606,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4828516,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4836421,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4844326,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4852233,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4860139,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4868045,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4875950,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4883860,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4891764,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4899668,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4907578,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4915484,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4923388,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4931292,0.000,0.000,0.035,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4939202,0.000,0.000,0.036,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4947105,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4955012,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4962920,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4970827,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
4978730,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
4986638,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
4994543,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
5002450,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
