t_us, Position.x, Position.y, Height, Heading, Velocity.x, Velocity.y, u_vx, u_vy, Omega.z, u_x, u_y, u_yaw, m1, m2, m3, m4
28680870,0.000,0.000,1.403,0.000,0.007,-1.881,0.406,0.000,0.018,0.000,0.000,0.000,120,120,120,120
28696672,0.000,0.000,1.435,0.000,0.007,-1.818,0.396,0.000,0.017,0.000,0.000,0.000,120,120,120,120
28704575,0.000,0.000,1.449,0.000,0.006,-1.790,0.391,0.000,0.016,0.000,0.000,0.000,120,120,120,120
28712478,0.000,0.000,1.458,0.000,0.006,-1.769,0.385,0.000,0.016,0.000,0.000,0.000,120,120,120,120
28720373,0.000,0.000,1.468,0.000,0.022,-1.744,0.380,0.000,0.016,0.000,0.000,0.000,120,120,120,120
28736166,0.000,0.000,1.484,0.000,0.037,-1.715,0.369,0.000,0.016,0.000,0.000,0.000,120,120,120,120
28744066,0.000,0.000,1.492,0.000,0.056,-1.709,0.363,0.000,0.016,0.000,0.000,0.000,120,120,120,120
28751969,0.000,0.000,1.500,0.000,0.066,-1.706,0.358,0.000,0.016,0.000,0.000,0.000,120,120,120,120
28767771,0.000,0.000,1.515,0.000,0.097,-1.708,0.346,0.000,0.017,0.000,0.000,0.000,120,120,120,120
28775671,0.000,0.000,1.523,0.000,0.117,-1.711,0.340,0.000,0.017,0.000,0.000,0.000,120,120,120,120
28783573,0.000,0.000,1.531,0.000,0.143,-1.716,0.334,0.000,0.018,0.000,0.000,0.000,120,120,120,120
28791475,0.000,0.000,1.537,0.000,0.172,-1.722,0.328,0.000,0.018,0.000,0.000,0.000,120,120,120,120
28807275,0.000,0.000,1.549,0.000,0.202,-1.735,0.315,0.000,0.020,0.000,0.000,0.000,120,120,120,120
28815171,0.000,0.000,1.555,0.000,0.223,-1.752,0.308,0.000,0.020,0.000,0.000,0.000,120,120,120,120
28823077,0.000,0.000,1.563,0.000,0.255,-1.782,0.302,0.000,0.021,0.000,0.000,0.000,120,120,120,120
28830974,0.000,0.000,1.568,0.000,0.284,-1.822,0.295,0.000,0.022,0.000,0.000,0.000,120,120,120,120
28846776,0.000,0.000,1.584,0.000,0.355,-1.944,0.282,0.000,0.023,0.000,0.000,0.000,120,120,120,120
28854676,0.000,0.000,1.586,0.000,0.401,-2.021,0.275,0.000,0.023,0.000,0.000,0.000,120,120,120,120
28862578,0.000,0.000,1.590,0.000,0.451,-2.109,0.268,0.000,0.024,0.000,0.000,0.000,120,120,120,120
28870478,0.000,0.000,1.596,0.000,0.512,-2.192,0.261,0.000,0.025,0.000,0.000,0.000,120,120,120,120
28886284,0.000,0.000,1.606,0.000,0.641,-2.364,0.247,0.000,0.026,0.000,0.000,0.000,120,120,120,120
28894185,0.000,0.000,1.607,0.000,0.694,-2.454,0.239,0.000,0.026,0.000,0.000,0.000,120,120,120,120
28902085,0.000,0.000,1.599,0.000,0.756,-2.544,0.232,0.000,0.027,0.000,0.000,0.000,120,120,120,120
28917897,0.000,0.000,1.418,0.000,0.876,-2.738,0.217,0.000,0.027,0.000,0.000,0.000,120,120,120,120
28925798,0.000,0.000,1.314,0.000,0.930,-2.851,0.210,0.000,0.027,0.000,0.000,0.000,120,120,120,120
28933696,0.000,0.000,1.226,0.000,0.985,-2.980,0.202,0.000,0.028,0.000,0.000,0.000,120,120,120,120
28941601,0.000,0.000,1.149,0.000,1.041,-3.116,0.195,0.000,0.028,0.000,0.000,0.000,120,120,120,120
28957399,0.000,0.000,1.083,0.000,1.147,-3.365,0.179,0.000,0.027,0.000,0.000,0.000,120,120,120,120
28965303,0.000,0.000,1.148,0.000,1.193,-3.481,0.172,0.000,0.027,0.000,0.000,0.000,120,120,120,120
28973201,0.000,0.000,1.232,0.000,1.238,-3.602,0.164,0.000,0.027,0.000,0.000,0.000,120,120,120,120
28981087,0.000,0.000,1.325,0.000,1.280,-3.719,0.156,0.000,0.027,0.000,0.000,0.000,120,120,120,120
28996902,0.000,0.000,1.427,0.000,1.343,-3.876,0.140,0.000,0.026,0.000,0.000,0.000,120,120,120,120
29004806,0.000,0.000,1.197,0.000,1.331,-3.842,0.132,0.000,0.026,0.000,0.000,0.000,120,120,120,120
29012706,0.000,0.000,0.955,0.000,1.310,-3.760,0.124,0.000,0.025,0.000,0.000,0.000,120,120,120,120
29020607,0.000,0.000,0.776,0.000,1.261,-3.585,0.116,0.000,0.025,0.000,0.000,0.000,120,120,120,120
29036406,0.000,0.000,0.567,0.000,1.105,-3.082,0.100,0.000,0.024,0.000,0.000,0.000,120,120,120,120
29044306,0.000,0.000,0.514,0.000,1.015,-2.807,0.092,0.000,0.023,0.000,0.000,0.000,120,120,120,120
29052328,0.000,0.000,0.486,0.000,0.925,-2.535,0.084,0.000,0.023,0.000,0.000,0.000,120,120,120,120
29060108,0.000,0.000,0.529,0.000,0.840,-2.278,0.076,0.000,0.022,0.000,0.000,0.000,120,120,120,120
29075893,0.000,0.000,0.980,0.000,0.695,-1.852,0.059,0.000,0.021,0.000,0.000,0.000,120,120,120,120
29083796,0.000,0.000,1.205,0.000,0.640,-1.688,0.051,0.000,0.021,0.000,0.000,0.000,120,120,120,120
29091697,0.000,0.000,1.380,0.000,0.603,-1.564,0.043,0.000,0.021,0.000,0.000,0.000,120,120,120,120
29107498,0.000,0.000,1.605,0.000,0.559,-1.390,0.026,0.000,0.020,0.000,0.000,0.000,120,120,120,120
29115398,0.000,0.000,1.672,0.000,0.557,-1.335,0.018,0.000,0.020,0.000,0.000,0.000,120,120,120,120
29123299,0.000,0.000,1.723,0.000,0.553,-1.296,0.010,0.000,0.020,0.000,0.000,0.000,120,120,120,120
29131200,0.000,0.000,1.758,0.000,0.559,-1.281,0.001,0.000,0.020,0.000,0.000,0.000,120,120,120,120
29146995,0.000,0.000,1.808,0.000,0.571,-1.250,-0.015,0.000,0.020,0.000,0.000,0.000,120,120,120,120
29154902,0.000,0.000,1.823,0.000,0.587,-1.247,-0.023,0.000,0.020,0.000,0.000,0.000,120,120,120,120
29162805,0.000,0.000,1.837,0.000,0.595,-1.247,-0.032,0.000,0.020,0.000,0.000,0.000,120,120,120,120
29170706,0.000,0.000,1.847,0.000,0.608,-1.252,-0.040,0.000,0.020,0.000,0.000,0.000,120,120,120,120
29186507,0.000,0.000,1.864,0.000,0.643,-1.255,-0.056,0.000,0.021,0.000,0.000,0.000,120,120,120,120
29194409,0.000,0.000,1.872,0.000,0.650,-1.257,-0.065,0.000,0.021,0.000,0.000,0.000,120,120,120,120
29202308,0.000,0.000,1.880,0.000,0.651,-1.252,-0.073,0.000,0.021,0.000,0.000,0.000,120,120,120,120
29210209,0.000,0.000,1.886,0.000,0.658,-1.242,-0.081,0.000,0.021,0.000,0.000,0.000,120,120,120,120
29226010,0.000,0.000,1.898,0.000,0.641,-1.200,-0.097,0.000,0.022,0.000,0.000,0.000,120,120,120,120
29234262,0.000,0.000,1.905,0.000,0.685,-1.217,-0.106,0.000,0.022,0.000,0.000,0.000,120,120,120,120
29241811,0.000,0.000,1.909,0.000,0.685,-1.179,-0.113,0.000,0.022,0.000,0.000,0.000,120,120,120,120
29257614,0.000,0.000,1.921,0.000,0.730,-1.133,-0.129,0.000,0.024,0.000,0.000,0.000,120,120,120,120
29265514,0.000,0.000,1.924,0.000,0.763,-1.121,-0.137,0.000,0.024,0.000,0.000,0.000,120,120,120,120
29273416,0.000,0.000,1.928,0.000,0.787,-1.101,-0.145,0.000,0.025,0.000,0.000,0.000,120,120,120,120
29281314,0.000,0.000,1.932,0.000,0.816,-1.078,-0.153,0.000,0.026,0.000,0.000,0.000,120,120,120,120
29297118,0.000,0.000,1.936,0.000,0.877,-1.030,-0.169,0.000,0.026,0.000,0.000,0.000,120,120,120,120
29305017,0.000,0.000,1.940,0.000,0.896,-1.007,-0.177,0.000,0.027,0.000,0.000,0.000,120,120,120,120
29312916,0.000,0.000,1.943,0.000,0.917,-0.986,-0.184,0.000,0.027,0.000,0.000,0.000,120,120,120,120
29320818,0.000,0.000,1.945,0.000,0.939,-0.967,-0.192,0.000,0.028,0.000,0.000,0.000,120,120,120,120
29336617,0.000,0.000,1.951,0.000,0.992,-0.935,-0.207,0.000,0.028,0.000,0.000,0.000,120,120,120,120
29344519,0.000,0.000,1.953,0.000,1.018,-0.922,-0.215,0.000,0.028,0.000,0.000,0.000,120,120,120,120
29352417,0.000,0.000,1.955,0.000,1.028,-0.900,-0.222,0.000,0.028,0.000,0.000,0.000,120,120,120,120
29360319,0.000,0.000,1.960,0.000,1.039,-0.872,-0.230,0.000,0.028,0.000,0.000,0.000,120,120,120,120
29376119,0.000,0.000,1.968,0.000,1.060,-0.824,-0.244,0.000,0.028,0.000,0.000,0.000,120,120,120,120
29384021,0.000,0.000,1.969,0.000,1.071,-0.802,-0.251,0.000,0.028,0.000,0.000,0.000,120,120,120,120
29391920,0.000,0.000,1.969,0.000,1.068,-0.778,-0.258,0.000,0.028,0.000,0.000,0.000,120,120,120,120
29407721,0.000,0.000,1.975,0.000,1.074,-0.733,-0.272,0.000,0.028,0.000,0.000,0.000,120,120,120,120
29415623,0.000,0.000,1.976,0.000,1.080,-0.713,-0.279,0.000,0.027,0.000,0.000,0.000,120,120,120,120
29423524,0.000,0.000,1.980,0.000,1.143,-0.717,-0.286,0.000,0.027,0.000,0.000,0.000,120,120,120,120
29431422,0.000,0.000,1.980,0.000,1.173,-0.691,-0.293,0.000,0.027,0.000,0.000,0.000,120,120,120,120
29447225,0.000,0.000,1.983,0.000,1.171,-0.616,-0.306,0.000,0.026,0.000,0.000,0.000,120,120,120,120
29455124,0.000,0.000,1.985,0.000,1.164,-0.571,-0.313,0.000,0.026,0.000,0.000,0.000,120,120,120,120
29463024,0.000,0.000,1.984,0.000,1.160,-0.520,-0.319,0.000,0.025,0.000,0.000,0.000,120,120,120,120
29470927,0.000,0.000,1.986,0.000,1.145,-0.466,-0.325,0.000,0.025,0.000,0.000,0.000,120,120,120,120
29486727,0.000,0.000,1.988,0.000,1.131,-0.363,-0.338,0.000,0.024,0.000,0.000,0.000,120,120,120,120
29494631,0.000,0.000,1.988,0.000,1.128,-0.339,-0.344,0.000,0.023,0.000,0.000,0.000,120,120,120,120
29502527,0.000,0.000,1.989,0.000,1.116,-0.310,-0.350,0.000,0.022,0.000,0.000,0.000,120,120,120,120
29510432,0.000,0.000,1.989,0.000,1.122,-0.279,-0.356,0.000,0.021,0.000,0.000,0.000,120,120,120,120
29526228,0.000,0.000,1.990,0.000,1.100,-0.242,-0.367,0.000,0.020,0.000,0.000,0.000,120,120,120,120
29534129,0.000,0.000,1.993,0.000,1.105,-0.251,-0.373,0.000,0.019,0.000,0.000,0.000,120,120,120,120
29542028,0.000,0.000,1.992,0.000,1.098,-0.247,-0.378,0.000,0.018,0.000,0.000,0.000,120,120,120,120
29557830,0.000,0.000,1.991,0.000,1.097,-0.217,-0.389,0.000,0.016,0.000,0.000,0.000,120,120,120,120
29565730,0.000,0.000,1.991,0.000,1.089,-0.197,-0.394,0.000,0.016,0.000,0.000,0.000,120,120,120,120
29573632,0.000,0.000,1.990,0.000,1.086,-0.177,-0.399,0.000,0.015,0.000,0.000,0.000,120,120,120,120
29581532,0.000,0.000,1.990,0.000,1.087,-0.179,-0.404,0.000,0.014,0.000,0.000,0.000,120,120,120,120
29597333,0.000,0.000,1.990,0.000,1.095,-0.164,-0.413,0.000,0.013,0.000,0.000,0.000,120,120,120,120
29605233,0.000,0.000,1.987,0.000,1.100,-0.151,-0.418,0.000,0.013,0.000,0.000,0.000,120,120,120,120
29613136,0.000,0.000,1.985,0.000,1.106,-0.136,-0.422,0.000,0.012,0.000,0.000,0.000,120,120,120,120
29621033,0.000,0.000,1.983,0.000,1.111,-0.121,-0.427,0.000,0.012,0.000,0.000,0.000,120,120,120,120
29636835,0.000,0.000,1.982,0.000,1.120,-0.094,-0.435,0.000,0.011,0.000,0.000,0.000,120,120,120,120
29644735,0.000,0.000,1.981,0.000,1.113,-0.081,-0.439,0.000,0.011,0.000,0.000,0.000,120,120,120,120
29652634,0.000,0.000,1.981,0.000,1.109,-0.070,-0.443,0.000,0.011,0.000,0.000,0.000,120,120,120,120
29660535,0.000,0.000,1.978,0.000,1.109,-0.060,-0.447,0.000,0.011,0.000,0.000,0.000,120,120,120,120
29676336,0.000,0.000,1.974,0.000,1.112,-0.044,-0.454,0.000,0.010,0.000,0.000,0.000,120,120,120,120
29684236,0.000,0.000,1.973,0.000,1.126,-0.037,-0.457,0.000,0.010,0.000,0.000,0.000,120,120,120,120
29692138,0.000,0.000,1.972,0.000,1.147,-0.031,-0.461,0.000,0.011,0.000,0.000,0.000,120,120,120,120
29700036,0.000,0.000,1.968,0.000,1.172,-0.026,-0.464,0.000,0.011,0.000,0.000,0.000,120,120,120,120
29715839,0.000,0.000,1.964,0.000,1.224,-0.019,-0.470,0.000,0.011,0.000,0.000,0.000,120,120,120,120
29723738,0.000,0.000,1.960,0.000,1.248,-0.016,-0.473,0.000,0.011,0.000,0.000,0.000,120,120,120,120
29731636,0.000,0.000,1.957,0.000,1.282,-0.013,-0.475,0.000,0.011,0.000,0.000,0.000,120,120,120,120
29747439,0.000,0.000,1.948,0.000,1.330,-0.009,-0.480,0.000,0.012,0.000,0.000,0.000,120,120,120,120
29755341,0.000,0.000,1.943,0.000,1.358,-0.008,-0.482,0.000,0.012,0.000,0.000,0.000,120,120,120,120
29763240,0.000,0.000,1.936,0.000,1.378,-0.006,-0.484,0.000,0.012,0.000,0.000,0.000,120,120,120,120
29771139,0.000,0.000,1.934,0.000,1.380,-0.005,-0.486,0.000,0.013,0.000,0.000,0.000,120,120,120,120
29786940,0.000,0.000,1.927,0.000,1.391,0.055,-0.490,0.000,0.012,0.000,0.000,0.000,120,120,120,120
29794841,0.000,0.000,1.922,0.000,1.390,0.076,-0.492,0.000,0.013,0.000,0.000,0.000,120,120,120,120
29802743,0.000,0.000,1.918,0.000,1.389,0.109,-0.493,0.000,0.013,0.000,0.000,0.000,120,120,120,120
29810640,0.000,0.000,1.913,0.000,1.388,0.125,-0.494,0.000,0.013,0.000,0.000,0.000,120,120,120,120
29826441,0.000,0.000,1.903,0.000,1.387,0.187,-0.497,0.000,0.013,0.000,0.000,0.000,120,120,120,120
29834342,0.000,0.000,1.899,0.000,1.375,0.201,-0.497,0.000,0.013,0.000,0.000,0.000,120,120,120,120
29842242,0.000,0.000,1.894,0.000,1.433,0.246,-0.498,0.000,0.013,0.000,0.000,0.000,120,120,120,120
29850142,0.000,0.000,1.886,0.000,1.457,0.298,-0.499,0.000,0.013,0.000,0.000,0.000,120,120,120,120
29865943,0.000,0.000,1.875,0.000,1.471,0.376,-0.500,0.000,0.013,0.000,0.000,0.000,120,120,120,120
29873843,0.000,0.000,1.868,0.000,1.458,0.406,-0.500,0.000,0.013,0.000,0.000,0.000,120,120,120,120
29881741,0.000,0.000,1.862,0.000,1.445,0.408,-0.500,0.000,0.012,0.000,0.000,0.000,120,120,120,120
29897541,0.000,0.000,1.851,0.000,1.410,0.424,-0.500,0.000,0.012,0.000,0.000,0.000,120,120,120,120
29905443,0.000,0.000,1.845,0.000,1.404,0.435,-0.499,0.000,0.011,0.000,0.000,0.000,120,120,120,120
29913343,0.000,0.000,1.840,0.000,1.397,0.445,-0.499,0.000,0.011,0.000,0.000,0.000,120,120,120,120
29921242,0.000,0.000,1.834,0.000,1.379,0.456,-0.498,0.000,0.011,0.000,0.000,0.000,120,120,120,120
29937043,0.000,0.000,1.822,0.000,1.372,0.474,-0.497,0.000,0.010,0.000,0.000,0.000,120,120,120,120
29944942,0.000,0.000,1.815,0.000,1.367,0.481,-0.496,0.000,0.009,0.000,0.000,0.000,120,120,120,120
29952842,0.000,0.000,1.808,0.000,1.362,0.498,-0.495,0.000,0.008,0.000,0.000,0.000,120,120,120,120
29960743,0.000,0.000,1.802,0.000,1.356,0.510,-0.493,0.000,0.008,0.000,0.000,0.000,120,120,120,120
29976544,0.000,0.000,1.791,0.000,1.345,0.540,-0.490,0.000,0.006,0.000,0.000,0.000,120,120,120,120
29984443,0.000,0.000,1.785,0.000,1.339,0.557,-0.489,0.000,0.006,0.000,0.000,0.000,120,120,120,120
29992343,0.000,0.000,1.777,0.000,1.333,0.576,-0.487,0.000,0.005,0.000,0.000,0.000,120,120,120,120
30000242,0.000,0.000,1.772,0.000,1.328,0.597,-0.485,0.000,0.004,0.000,0.000,0.000,120,120,120,120
30016043,0.000,0.000,1.758,0.000,1.317,0.635,-0.481,0.000,0.003,0.000,0.000,0.000,120,120,120,120
30023941,0.000,0.000,1.752,0.000,1.311,0.642,-0.478,0.000,0.003,0.000,0.000,0.000,120,120,120,120
30031844,0.000,0.000,1.746,0.000,1.306,0.651,-0.476,0.000,0.003,0.000,0.000,0.000,120,120,120,120
30047642,0.000,0.000,1.733,0.000,1.306,0.671,-0.470,0.000,0.002,0.000,0.000,0.000,120,120,120,120
30055543,0.000,0.000,1.726,0.000,1.307,0.681,-0.468,0.000,0.001,0.000,0.000,0.000,120,120,120,120
30063441,0.000,0.000,1.718,0.000,1.305,0.689,-0.465,0.000,0.001,0.000,0.000,0.000,120,120,120,120
30071343,0.000,0.000,1.713,0.000,1.301,0.707,-0.461,0.000,0.001,0.000,0.000,0.000,120,120,120,120
30087142,0.000,0.000,1.700,0.000,1.307,0.739,-0.455,0.000,0.000,0.000,0.000,0.000,120,120,120,120
30095045,0.000,0.000,1.694,0.000,1.304,0.761,-0.451,0.000,-0.000,0.000,0.000,0.000,120,120,120,120
30102947,0.000,0.000,1.690,0.000,1.289,0.784,-0.448,0.000,-0.000,0.000,0.000,0.000,120,120,120,120
30110840,0.000,0.000,1.684,0.000,1.286,0.806,-0.444,0.000,-0.000,0.000,0.000,0.000,120,120,120,120
30126642,0.000,0.000,1.672,0.000,1.286,0.846,-0.436,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
30134542,0.000,0.000,1.662,0.000,1.295,0.863,-0.432,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
30142440,0.000,0.000,1.656,0.000,1.297,0.878,-0.428,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
30150341,0.000,0.000,1.648,0.000,1.304,0.890,-0.423,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
30166140,0.000,0.000,1.634,0.000,1.318,0.934,-0.414,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
30174040,0.000,0.000,1.627,0.000,1.340,0.959,-0.410,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
30181940,0.000,0.000,1.619,0.000,1.357,0.974,-0.405,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
30197746,0.000,0.000,1.601,0.000,1.393,1.004,-0.395,0.000,-0.000,0.000,0.000,0.000,120,120,120,120
30205645,0.000,0.000,1.592,0.000,1.402,1.024,-0.390,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
30213545,0.000,0.000,1.585,0.000,1.407,1.051,-0.385,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
30221444,0.000,0.000,1.578,0.000,1.400,1.081,-0.379,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
30237243,0.000,0.000,1.566,0.000,1.365,1.141,-0.368,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
30253046,0.000,0.000,1.555,0.000,1.442,1.268,-0.357,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
30260943,0.000,0.000,1.547,0.000,1.488,1.352,-0.351,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
30268843,0.000,0.000,1.539,0.000,1.502,1.414,-0.345,0.000,-0.002,0.000,0.000,0.000,120,120,120,120
30276741,0.000,0.000,1.530,0.000,1.504,1.460,-0.339,0.000,-0.002,0.000,0.000,0.000,120,120,120,120
30284644,0.000,0.000,1.521,0.000,1.490,1.492,-0.333,0.000,-0.003,0.000,0.000,0.000,120,120,120,120
30292551,0.000,0.000,1.515,0.000,1.465,1.524,-0.327,0.000,-0.003,0.000,0.000,0.000,120,120,120,120
30300451,0.000,0.000,1.507,0.000,1.434,1.544,-0.320,0.000,-0.003,0.000,0.000,0.000,120,120,120,120
30316250,0.000,0.000,1.490,0.000,1.361,1.571,-0.308,0.000,-0.005,0.000,0.000,0.000,120,120,120,120
30324148,0.000,0.000,1.484,0.000,1.329,1.586,-0.301,0.000,-0.006,0.000,0.000,0.000,120,120,120,120
30332049,0.000,0.000,1.477,0.000,1.299,1.601,-0.294,0.000,-0.006,0.000,0.000,0.000,120,120,120,120
30347849,0.000,0.000,1.462,0.000,1.244,1.613,-0.281,0.000,-0.008,0.000,0.000,0.000,120,120,120,120
30355749,0.000,0.000,1.456,0.000,1.219,1.612,-0.274,0.000,-0.009,0.000,0.000,0.000,120,120,120,120
30363650,0.000,0.000,1.448,0.000,1.205,1.615,-0.267,0.000,-0.010,0.000,0.000,0.000,120,120,120,120
30371549,0.000,0.000,1.443,0.000,1.198,1.618,-0.260,0.000,-0.011,0.000,0.000,0.000,120,120,120,120
30387347,0.000,0.000,1.428,0.000,1.182,1.627,-0.246,0.000,-0.013,0.000,0.000,0.000,120,120,120,120
30395246,0.000,0.000,1.423,0.000,1.173,1.622,-0.238,0.000,-0.014,0.000,0.000,0.000,120,120,120,120
30403149,0.000,0.000,1.416,0.000,1.162,1.620,-0.231,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
30411048,0.000,0.000,1.411,0.000,1.149,1.619,-0.224,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
30426846,0.000,0.000,1.397,0.000,1.113,1.606,-0.209,0.000,-0.020,0.000,0.000,0.000,120,120,120,120
30434741,0.000,0.000,1.389,0.000,1.095,1.603,-0.201,0.000,-0.021,0.000,0.000,0.000,120,120,120,120
30442646,0.000,0.000,1.383,0.000,1.080,1.593,-0.194,0.000,-0.022,0.000,0.000,0.000,120,120,120,120
30450546,0.000,0.000,1.376,0.000,1.059,1.587,-0.186,0.000,-0.023,0.000,0.000,0.000,120,120,120,120
30466344,0.000,0.000,1.365,0.000,1.031,1.581,-0.171,0.000,-0.025,0.000,0.000,0.000,120,120,120,120
30474242,0.000,0.000,1.358,0.000,1.013,1.579,-0.163,0.000,-0.026,0.000,0.000,0.000,120,120,120,120
30482143,0.000,0.000,1.352,0.000,0.992,1.578,-0.155,0.000,-0.027,0.000,0.000,0.000,120,120,120,120
30490041,0.000,0.000,1.346,0.000,0.979,1.576,-0.147,0.000,-0.029,0.000,0.000,0.000,120,120,120,120
30505840,0.000,0.000,1.335,0.000,0.964,1.564,-0.131,0.000,-0.031,0.000,0.000,0.000,120,120,120,120
30513734,0.000,0.000,1.330,0.000,0.960,1.557,-0.123,0.000,-0.033,0.000,0.000,0.000,120,120,120,120
30521638,0.000,0.000,1.324,0.000,0.958,1.551,-0.115,0.000,-0.034,0.000,0.000,0.000,120,120,120,120
30537437,0.000,0.000,1.312,0.000,0.955,1.555,-0.099,0.000,-0.036,0.000,0.000,0.000,120,120,120,120
30545336,0.000,0.000,1.308,0.000,0.954,1.554,-0.091,0.000,-0.037,0.000,0.000,0.000,120,120,120,120
30553233,0.000,0.000,1.303,0.000,0.945,1.559,-0.083,0.000,-0.038,0.000,0.000,0.000,120,120,120,120
30561134,0.000,0.000,1.296,0.000,0.939,1.568,-0.075,0.000,-0.038,0.000,0.000,0.000,120,120,120,120
30576930,0.000,0.000,1.285,0.000,0.921,1.589,-0.058,0.000,-0.040,0.000,0.000,0.000,120,120,120,120
30584834,0.000,0.000,1.280,0.000,0.917,1.606,-0.050,0.000,-0.041,0.000,0.000,0.000,120,120,120,120
30592732,0.000,0.000,1.274,0.000,0.914,1.627,-0.042,0.000,-0.042,0.000,0.000,0.000,120,120,120,120
30600633,0.000,0.000,1.270,0.000,0.913,1.649,-0.033,0.000,-0.043,0.000,0.000,0.000,120,120,120,120
30616429,0.000,0.000,1.262,0.000,0.912,1.679,-0.017,0.000,-0.044,0.000,0.000,0.000,120,120,120,120
30624331,0.000,0.000,1.258,0.000,0.905,1.687,-0.009,0.000,-0.045,0.000,0.000,0.000,120,120,120,120
30632230,0.000,0.000,1.253,0.000,0.900,1.698,-0.000,0.000,-0.046,0.000,0.000,0.000,120,120,120,120
30640130,0.000,0.000,1.249,0.000,0.897,1.709,0.008,0.000,-0.047,0.000,0.000,0.000,120,120,120,120
30655928,0.000,0.000,1.241,0.000,0.883,1.738,0.024,0.000,-0.049,0.000,0.000,0.000,120,120,120,120
30663822,0.000,0.000,1.238,0.000,0.881,1.752,0.033,0.000,-0.050,0.000,0.000,0.000,120,120,120,120
30671727,0.000,0.000,1.236,0.000,0.915,1.848,0.041,0.000,-0.051,0.000,0.000,0.000,120,120,120,120
30687522,0.000,0.000,1.228,0.000,0.937,1.951,0.057,0.000,-0.053,0.000,0.000,0.000,120,120,120,120
30695424,0.000,0.000,1.225,0.000,0.940,1.968,0.066,0.000,-0.054,0.000,0.000,0.000,120,120,120,120
30703325,0.000,0.000,1.221,0.000,0.932,1.978,0.074,0.000,-0.055,0.000,0.000,0.000,120,120,120,120
30711224,0.000,0.000,1.218,0.000,0.926,1.983,0.082,0.000,-0.057,0.000,0.000,0.000,120,120,120,120
30727022,0.000,0.000,1.214,0.000,0.907,1.983,0.098,0.000,-0.060,0.000,0.000,0.000,120,120,120,120
30734923,0.000,0.000,1.210,0.000,0.898,1.980,0.106,0.000,-0.061,0.000,0.000,0.000,120,120,120,120
30742817,0.000,0.000,1.207,0.000,0.884,1.976,0.114,0.000,-0.063,0.000,0.000,0.000,120,120,120,120
30750718,0.000,0.000,1.205,0.000,0.875,1.971,0.122,0.000,-0.064,0.000,0.000,0.000,120,120,120,120
30766520,0.000,0.000,1.202,0.000,0.847,1.961,0.138,0.000,-0.068,0.000,0.000,0.000,120,120,120,120
30774415,0.000,0.000,1.202,0.000,0.831,1.963,0.146,0.000,-0.070,0.000,0.000,0.000,120,120,120,120
30782315,0.000,0.000,1.198,0.000,0.816,1.955,0.154,0.000,-0.071,0.000,0.000,0.000,120,120,120,120
30790217,0.000,0.000,1.196,0.000,0.794,1.941,0.162,0.000,-0.073,0.000,0.000,0.000,120,120,120,120
30806016,0.000,0.000,1.193,0.000,0.743,1.923,0.178,0.000,-0.077,0.000,0.000,0.000,120,120,120,120
30813916,0.000,0.000,1.192,0.000,0.718,1.917,0.185,0.000,-0.079,0.000,0.000,0.000,120,120,120,120
30821812,0.000,0.000,1.191,0.000,0.693,1.913,0.193,0.000,-0.080,0.000,0.000,0.000,120,120,120,120
30837613,0.000,0.000,1.186,0.000,0.650,1.895,0.208,0.000,-0.084,0.000,0.000,0.000,120,120,120,120
30845514,0.000,0.000,1.184,0.000,0.631,1.883,0.216,0.000,-0.086,0.000,0.000,0.000,120,120,120,120
30853412,0.000,0.000,1.183,0.000,0.615,1.876,0.223,0.000,-0.088,0.000,0.000,0.000,120,120,120,120
30861313,0.000,0.000,1.182,0.000,0.600,1.865,0.230,0.000,-0.090,0.000,0.000,0.000,120,120,120,120
30877109,0.000,0.000,1.181,0.000,0.565,1.849,0.245,0.000,-0.094,0.000,0.000,0.000,120,120,120,120
30885009,0.000,0.000,1.181,0.000,0.553,1.837,0.252,0.000,-0.096,0.000,0.000,0.000,120,120,120,120
30892909,0.000,0.000,1.180,0.000,0.544,1.824,0.259,0.000,-0.098,0.000,0.000,0.000,120,120,120,120
30900808,0.000,0.000,1.180,0.000,0.530,1.818,0.266,0.000,-0.100,0.000,0.000,0.000,120,120,120,120
30916607,0.000,0.000,1.180,0.000,0.507,1.819,0.280,0.000,-0.104,0.000,0.000,0.000,120,120,120,120
30924500,0.000,0.000,1.180,0.000,0.499,1.823,0.287,0.000,-0.105,0.000,0.000,0.000,120,120,120,120
30932407,0.000,0.000,1.180,0.000,0.494,1.835,0.294,0.000,-0.107,0.000,0.000,0.000,120,120,120,120
